gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.858971438195491599e+00,-1.521833886368470834e+00,-2.517118082359772746e-01
-1.861016036605471102e+00,-1.517625580108801664e+00,-2.372846230739534823e-01
-1.863045828009768146e+00,-1.513305768123718753e+00,-2.229059172858758597e-01
-1.865060800805094177e+00,-1.508874841555779778e+00,-2.085764907943910562e-01
-1.867060949603987829e+00,-1.504333203568656963e+00,-1.942971465159541444e-01
-1.869046271933542780e+00,-1.499681265453545631e+00,-1.800686820401680432e-01
-1.871016759957154330e+00,-1.494919437194429435e+00,-1.658918888581777384e-01
-1.872972408859116422e+00,-1.490048138948540046e+00,-1.517675596452164877e-01
-1.874913207250850977e+00,-1.485067791013335192e+00,-1.376964858148946869e-01
-1.876839154326809922e+00,-1.479978827175304934e+00,-1.236794435456340380e-01
-1.878750243227500061e+00,-1.474781685359688232e+00,-1.097172254493430504e-01
-1.880646471177244372e+00,-1.469476799454873195e+00,-9.581060359669488213e-02
-1.882527829583122703e+00,-1.464064618455806599e+00,-8.196035475006827054e-02
-1.884394306912734907e+00,-1.458545594368863663e+00,-6.816725027978227935e-02
-1.886245907459388915e+00,-1.452920181537897371e+00,-5.443206099040460294e-02
-1.888082618299533388e+00,-1.447188842541185183e+00,-4.075555419305687543e-02
-1.889904437375919732e+00,-1.441352047824433269e+00,-2.713848686518543704e-02
-1.891711360504288342e+00,-1.435410270885779882e+00,-1.358161807130643141e-02
-1.893503379104126028e+00,-1.429363986222743854e+00,-8.570859905780962450e-05
-1.895280488480064474e+00,-1.423213679551861066e+00,1.334849358762910283e-02
-1.897042684209195418e+00,-1.416959840735154463e+00,2.672024126502220431e-02
-1.898789958845331860e+00,-1.410602960319722765e+00,4.002878599313007546e-02
-1.900522309376233787e+00,-1.404143541879561585e+00,5.327339056534850792e-02
-1.902239728421195597e+00,-1.397582087029369147e+00,6.645331561500478212e-02
-1.903942211709980015e+00,-1.390919106428987417e+00,7.956782650098369325e-02
-1.905629756495024196e+00,-1.384155113055366648e+00,9.261619758791632406e-02
-1.907302352482950658e+00,-1.377290629483937989e+00,1.055976943487672015e-01
-1.908959999032284305e+00,-1.370326179084269347e+00,1.185116033773710442e-01
-1.910602688785239645e+00,-1.363262291374525592e+00,1.313572014754577633e-01
-1.912230420558552746e+00,-1.356099504270144918e+00,1.441337722936575916e-01
-1.913843180528589150e+00,-1.348838354047067423e+00,1.568406066526403242e-01
-1.915440971937241832e+00,-1.341479386550922692e+00,1.694769972491989851e-01
-1.917023789832500213e+00,-1.334023152756069752e+00,1.820422445698798297e-01
-1.918591624400495244e+00,-1.326470209587012450e+00,1.945356425450263937e-01
-1.920144476015376966e+00,-1.318821112916848115e+00,2.069564976356423336e-01
-1.921682334568884043e+00,-1.311076429057873360e+00,2.193041260571001738e-01
-1.923205200812668769e+00,-1.303236725704481236e+00,2.315778300233619913e-01
-1.924713065990606653e+00,-1.295302580128035341e+00,2.437769335811354743e-01
-1.926205925549172138e+00,-1.287274571058333317e+00,2.559007598844879605e-01
-1.927683779343037251e+00,-1.279153276474157774e+00,2.679486290169512674e-01
-1.929146621888837343e+00,-1.270939294789860341e+00,2.799198711498298020e-01
-1.930594442682626033e+00,-1.262633209358223318e+00,2.918138235996353136e-01
-1.932027243303397812e+00,-1.254235625292407175e+00,3.036298205934788164e-01
-1.933445019517439745e+00,-1.245747142618323533e+00,3.153672098837576043e-01
-1.934847759196765438e+00,-1.237168367461863205e+00,3.270253347769237484e-01
-1.936235468702410811e+00,-1.228499910940053841e+00,3.386035445362957086e-01
-1.937608136900710099e+00,-1.219742392732707348e+00,3.501012013615956153e-01
-1.938965764614282827e+00,-1.210896429098412996e+00,3.615176607276102683e-01
-1.940308341388070401e+00,-1.201962643309924639e+00,3.728522887123388863e-01
-1.941635868993365044e+00,-1.192941674135154617e+00,3.841044516986619195e-01
-1.942948339920614664e+00,-1.183834148472395764e+00,3.952735276806836340e-01
-1.944245753460780879e+00,-1.174640705194297974e+00,4.063588920632534296e-01
-1.945528101792024955e+00,-1.165361988683071059e+00,4.173599258403789536e-01
-1.946795380783824969e+00,-1.155998646096142668e+00,4.282760239295084759e-01
-1.948047590433194420e+00,-1.146551325877441796e+00,4.391065714537879527e-01
-1.949284725256659190e+00,-1.137020687071510494e+00,4.498509693758742101e-01
-1.950506779011003333e+00,-1.127407387233795522e+00,4.605086152107002451e-01
-1.951713749904003592e+00,-1.117712093015702735e+00,4.710789195285271513e-01
-1.952905638049672099e+00,-1.107935469140179485e+00,4.815612897430341932e-01
-1.954082434497598664e+00,-1.098078189715850694e+00,4.919551436308096659e-01
-1.955244137017367656e+00,-1.088140930272949669e+00,5.022599014149508045e-01
-1.956390743725611614e+00,-1.078124370779111274e+00,5.124749887581141472e-01
-1.957522246944079392e+00,-1.068029196408369241e+00,5.225998368008453188e-01
-1.958638649023379807e+00,-1.057856095337367908e+00,5.326338772765343288e-01
-1.959739941531587482e+00,-1.047605757864192855e+00,5.425765598464479256e-01
-1.960826125976763645e+00,-1.037278885553792218e+00,5.524273172491863670e-01
-1.961897194076632767e+00,-1.026876171671029514e+00,5.621856094786985558e-01
-1.962953144634328462e+00,-1.016398324373356532e+00,5.718508867731783019e-01
-1.963993975351465027e+00,-1.005846050581048479e+00,5.814226152325602248e-01
-1.965019683664389616e+00,-9.952200614340875884e-01,5.909002503962154096e-01
-1.966030262404816042e+00,-9.845210735696395821e-01,6.002832726517070006e-01
-1.967025714500411748e+00,-9.737498038170094850e-01,6.095711514295832911e-01
-1.968006032539138861e+00,-9.629069752533456761e-01,6.187633718554910178e-01
-1.968971211913246755e+00,-9.519933111758741573e-01,6.278594159793098317e-01
-1.969921255537610216e+00,-9.410095472493367197e-01,6.368587783162158455e-01
-1.970856156930180125e+00,-9.299564149958936543e-01,6.457609558049526299e-01
-1.971775911660217373e+00,-9.188346505895448324e-01,6.545654444412699613e-01
-1.972680522422251892e+00,-9.076449904927176293e-01,6.632717558771880073e-01
-1.973569980586008299e+00,-8.963881819022190278e-01,6.718794018282819858e-01
-1.974444282759378000e+00,-8.850649757642310433e-01,6.803879004711546052e-01
-1.975303435723676504e+00,-8.736761162124595526e-01,6.887967720544905248e-01
-1.976147427042985294e+00,-8.622223610439315733e-01,6.971055494617393045e-01
-1.976976258886277149e+00,-8.507044654464003264e-01,7.053137606589731101e-01
-1.977789927196473618e+00,-8.391231896091791986e-01,7.134209528800564692e-01
-1.978588427027685670e+00,-8.274793001613275356e-01,7.214266611880626456e-01
-1.979371761578740507e+00,-8.157735592569479444e-01,7.293304428535494210e-01
-1.980139927059311633e+00,-8.040067434248661105e-01,7.371318507115867114e-01
-1.980892916606418197e+00,-7.921796181581611807e-01,7.448304475187340623e-01
-1.981630731052764993e+00,-7.802929642052287562e-01,7.524257970611452073e-01
-1.982353369744865867e+00,-7.683475597375415411e-01,7.599174716359239357e-01
-1.983060828734874326e+00,-7.563441877617931297e-01,7.673050504599470134e-01
-1.983753103206253643e+00,-7.442836300253845572e-01,7.745881181414289163e-01
-1.984430197453743938e+00,-7.321666769526403717e-01,7.817662575025602356e-01
-1.985092105079471869e+00,-7.199941230347897125e-01,7.888390723252820536e-01
-1.985738820492605639e+00,-7.077667552842158427e-01,7.958061587000619941e-01
-1.986370350333199086e+00,-6.954853735709514151e-01,8.026671202049456832e-01
-1.986986687230125614e+00,-6.831507770475984120e-01,8.094215691323481954e-01
-1.987587828825708502e+00,-6.707637667642103452e-01,8.160691264743479278e-01
-1.988173777071981174e+00,-6.583251497212270209e-01,8.226094076077303807e-01
-1.988744524837612326e+00,-6.458357296325683006e-01,8.290420499317218139e-01
-1.989300078525266358e+00,-6.332963154598133526e-01,8.353666852435255308e-01
-1.989840426993795264e+00,-6.207077259597630903e-01,8.415829505667141719e-01
-1.990365573614155004e+00,-6.080707717230741105e-01,8.476904946358303494e-01
-1.990875517395695127e+00,-5.953862703251057154e-01,8.536889686517193931e-01
-1.991370255941137479e+00,-5.826550397153522631e-01,8.595780325090652818e-01
-1.991849789486951128e+00,-5.698779064877614875e-01,8.653573457017581516e-01
-1.992314108108629300e+00,-5.570556919569694676e-01,8.710265819233944384e-01
-1.992763221421862463e+00,-5.441892226306066505e-01,8.765854130411763201e-01
-1.993197122412966094e+00,-5.312793295822139106e-01,8.820335234808425184e-01
-1.993615809439879705e+00,-5.183268434105701150e-01,8.873705982614821242e-01
-1.994019283724462577e+00,-5.053325981174265902e-01,8.925963335287602218e-01
-1.994407543105174652e+00,-4.922974279204468395e-01,8.977104225687242423e-01
-1.994780583612841829e+00,-4.792221719783820721e-01,9.027125757890883673e-01
-1.995138409195744034e+00,-4.661076667592903289e-01,9.076025028024974350e-01
-1.995481017288893266e+00,-4.529547605334432459e-01,9.123799189162933310e-01
-1.995808404226896426e+00,-4.397642886558758568e-01,9.170445476135896667e-01
-1.996120570888944901e+00,-4.265371067399829630e-01,9.215961203847812255e-01
-1.996417513171714342e+00,-4.132740550230304954e-01,9.260343659162231233e-01
-1.996699238262256593e+00,-3.999759841241831704e-01,9.303590365038758581e-01
-1.996965734434950290e+00,-3.866437480771298674e-01,9.345698673153196578e-01
-1.997217010161344231e+00,-3.732781955180473066e-01,9.386666195495834142e-01
-1.997453061847010103e+00,-3.598801846561747175e-01,9.426490492051640135e-01
-1.997673883702637987e+00,-3.464505718325035510e-01,9.465169206744040720e-01
-1.997879479809695713e+00,-3.329902127872491624e-01,9.502700087663261685e-01
-1.998069851008615228e+00,-3.194999686670434436e-01,9.539080899658984869e-01
-1.998244995519683043e+00,-3.059807023422848604e-01,9.574309478251558092e-01
-1.998404909890825865e+00,-2.924332715662129045e-01,9.608383697554413461e-01
-1.998549599554579892e+00,-2.788585452371673545e-01,9.641301526229204555e-01
-1.998679055976471997e+00,-2.652573891654383953e-01,9.673061021214726107e-01
-1.998793282118964010e+00,-2.516306664516277380e-01,9.703660232515656237e-01
-1.998892283441530360e+00,-2.379792502831329093e-01,9.733097326255056858e-01
-1.998976052224334055e+00,-2.243040068466279624e-01,9.761370462789369373e-01
-1.999044587001083784e+00,-2.106058062047846680e-01,9.788478002490907937e-01
-1.999097896424636644e+00,-1.968855188122500544e-01,9.814418179473446413e-01
-1.999135971674964818e+00,-1.831440236521867382e-01,9.839189434020947367e-01
-1.999158819112307528e+00,-1.693821934583897848e-01,9.862790219145334270e-01
-1.999166435017306620e+00,-1.556009002176371725e-01,9.885219035571590762e-01
-1.999158818690607520e+00,-1.418010214260350954e-01,9.906474495369396172e-01
-1.999135973313204140e+00,-1.279834393762119549e-01,9.926555231561808856e-01
-1.999097894923142826e+00,-1.141490280158713316e-01,9.945459925761791498e-01
-1.999044589642046121e+00,-1.002986640951902125e-01,9.963187349741814414e-01
-1.998976049871897365e+00,-8.643323360314622561e-02,9.979736334346719362e-01
-1.998892282795972752e+00,-7.255361300874839381e-02,9.995105771849176479e-01
-1.998793282842094454e+00,-5.866068747791840232e-02,1.000929465802758545e+00
-1.998679056451518887e+00,-4.475533604748449523e-02,1.002230196455144995e+00
-1.998549597191112248e+00,-3.083844622954598491e-02,1.003412678394136170e+00
-1.998404913730948085e+00,-1.691089614932125493e-02,1.004476825451168676e+00
-1.998244996413036656e+00,-2.973574543872286279e-03,1.005422559723853970e+00
-1.998069852525710566e+00,1.097263463862820955e-02,1.006249808239257915e+00
-1.997879483310762483e+00,2.492684555075331057e-02,1.006958503273753136e+00
-1.997673883515526327e+00,3.888817846913887599e-02,1.007548583654707786e+00
-1.997453059736359782e+00,5.285573628229715132e-02,1.008019998289153341e+00
-1.997217010831691120e+00,6.682864149453573988e-02,1.008372695181015244e+00
-1.996965734907019785e+00,8.080600061882581286e-02,1.008606634836913152e+00
-1.996699236989102566e+00,9.478692941936449345e-02,1.008721784456108050e+00
-1.996417515587693536e+00,1.087705431910376830e-01,1.008718108238219724e+00
-1.996120571337762550e+00,1.227559501475928017e-01,1.008595592420011844e+00
-1.995808403671490927e+00,1.367422603488683552e-01,1.008354215285862443e+00
-1.995481015637871280e+00,1.507285928136131159e-01,1.007993966815571074e+00
-1.995138409694474424e+00,1.647140562054757451e-01,1.007514847492759769e+00
-1.994780585681271479e+00,1.786977582307634205e-01,1.006916854925226312e+00
-1.994407543374117520e+00,1.926788158426191444e-01,1.006200001927132881e+00
-1.994019283327008507e+00,2.066563412694618629e-01,1.005364301073652600e+00
-1.993615810210386030e+00,2.206294442295841651e-01,1.004409776511024033e+00
-1.993197122315638614e+00,2.345972350802104089e-01,1.003336454814488965e+00
-1.992763220790886747e+00,2.485588331303243970e-01,1.002144370587559230e+00
-1.992314107661633305e+00,2.625133456031769064e-01,1.000833565277063464e+00
-1.991849786997520244e+00,2.764598883661870676e-01,9.994040835896610409e-01
-1.991370255362699293e+00,2.903975713248972967e-01,9.978559792094103820e-01
-1.990875520585520642e+00,3.043255077138976583e-01,9.961893161608339486e-01
-1.990365575861389846e+00,3.182428185118859609e-01,9.944041523742038757e-01
-1.989840428234041836e+00,3.321486130055073538e-01,9.925005675073333977e-01
-1.989300078893254442e+00,3.460420058562718726e-01,9.904786346767214811e-01
-1.988744527645576188e+00,3.599221128177921836e-01,9.883384416272978923e-01
-1.988173775503280005e+00,3.737880529185056422e-01,9.860800814647429080e-01
-1.987587828432342052e+00,3.876389414444136872e-01,9.837036451741928422e-01
-1.986986686013384906e+00,4.014738947423066029e-01,9.812092410559472011e-01
-1.986370349988897832e+00,4.152920329870475324e-01,9.785969752136033373e-01
-1.985738821526561448e+00,4.290924767221969693e-01,9.758669706767966190e-01
-1.985092101514943863e+00,4.428743412284832925e-01,9.730193449496179481e-01
-1.984430195743376091e+00,4.566367487017518600e-01,9.700542255817121706e-01
-1.983753103981264809e+00,4.703788226662484195e-01,9.669717512668143389e-01
-1.983060828398415021e+00,4.840996836151957861e-01,9.637720599975497793e-01
-1.982353367617549100e+00,4.977984606515957755e-01,9.604553002666244010e-01
-1.981630731641641940e+00,5.114742676979738834e-01,9.570216249668600517e-01
-1.980892916639687140e+00,5.251262389519297802e-01,9.534711969880801385e-01
-1.980139923573644323e+00,5.387534985391985165e-01,9.498041805272092741e-01
-1.979371761993814482e+00,5.523551759634085512e-01,9.460207474670988548e-01
-1.978588429605809829e+00,5.659304003095603219e-01,9.421210792910991172e-01
-1.977789925896564549e+00,5.794782983593613768e-01,9.381053551246408828e-01
-1.976976258043886547e+00,5.929980040399814856e-01,9.339737700396031350e-01
-1.976147427279680624e+00,6.064886512284183295e-01,9.297265208448339813e-01
-1.975303436635021059e+00,6.199493736787231590e-01,9.253638092187911335e-01
-1.974444284449010656e+00,6.333793075540121720e-01,9.208858475889079021e-01
-1.973569977023933442e+00,6.467775872683673155e-01,9.162928484740819890e-01
-1.972680520914087854e+00,6.601433579433680920e-01,9.115850352712180360e-01
-1.971775912065679259e+00,6.734757525080207197e-01,9.067626337053031893e-01
-1.970856156143395710e+00,6.867739174856486439e-01,9.018258812432502491e-01
-1.969921256395677833e+00,7.000369966883491779e-01,8.967750173133380853e-01
-1.968971210946629968e+00,7.132641316312674507e-01,8.916102852679737012e-01
-1.968006030862275546e+00,7.264544736112165113e-01,8.863319374357060410e-01
-1.967025711661734455e+00,7.396071683836721311e-01,8.809402372078624088e-01
-1.966030262178060317e+00,7.527213682161411068e-01,8.754354441308727086e-01
-1.965019683413956608e+00,7.657962216484598406e-01,8.698178316817574141e-01
-1.963993976105520511e+00,7.788308912396691985e-01,8.640876724610266901e-01
-1.962953147348869720e+00,7.918245250121030976e-01,8.582452531788830052e-01
-1.961897192509359567e+00,8.047762860992512257e-01,8.522908619212775649e-01
-1.960826124337910814e+00,8.176853312972185428e-01,8.462247874091280986e-01
-1.959739942326360396e+00,8.305508213117440697e-01,8.400473370192522715e-01
-1.958638649857902259e+00,8.433719280173543886e-01,8.337588176568432319e-01
-1.957522247232903911e+00,8.561478127157893248e-01,8.273595343653995515e-01
-1.956390743632576035e+00,8.688776448600179503e-01,8.208498131416874788e-01
-1.955244136361802942e+00,8.815605937163242256e-01,8.142299764419221875e-01
-1.954082433573866684e+00,8.941958343922394858e-01,8.075003483080216427e-01
-1.952905638770682017e+00,9.067825425162651110e-01,8.006612730122513177e-01
-1.951713750618291110e+00,9.193198945498710639e-01,7.937130917885362180e-01
-1.950506777739414721e+00,9.318070716902489004e-01,7.866561451130376081e-01
-1.949284725476973845e+00,9.442432573756635028e-01,7.794907940841406813e-01
-1.948047590188630940e+00,9.566276356782204005e-01,7.722173952123385643e-01
-1.946795381047220719e+00,9.689593943892551575e-01,7.648363150433852287e-01
-1.945528099701765212e+00,9.812377204955452514e-01,7.573479205807724934e-01
-1.944245752081470435e+00,9.934618122790118688e-01,7.497525970954485031e-01
-1.942948339535724100e+00,1.005630861478986171e+00,7.420507156978737306e-01
-1.941635870034694955e+00,1.017744067166641786e+00,7.342426758506970241e-01
-1.940308341985565566e+00,1.029800630992564692e+00,7.263288645975428670e-01
-1.938965765287115284e+00,1.041799754294338021e+00,7.183096841381348963e-01
-1.937608138765636312e+00,1.053740646857469265e+00,7.101855395278215966e-01
-1.936235467886739947e+00,1.065622513434329122e+00,7.019568415060845057e-01
-1.934847760035758091e+00,1.077444568605768316e+00,6.936240081763417331e-01
-1.933445015482348150e+00,1.089206030945837345e+00,6.851874594886374625e-01
-1.932027241547197738e+00,1.100906108748714196e+00,6.766476277527643246e-01
-1.930594443205499999e+00,1.112544030872212319e+00,6.680049403202871217e-01
-1.929146621263470696e+00,1.124119017839791734e+00,6.592598411570644856e-01
-1.927683781879481861e+00,1.135630300238462009e+00,6.504127726612018989e-01
-1.926205926052297235e+00,1.147077102057198594e+00,6.414641852114757459e-01
-1.924713066668717776e+00,1.158458661152029778e+00,6.324145358491459756e-01
-1.923205200031361528e+00,1.169774213429334075e+00,6.232642842810637296e-01
-1.921682335654078200e+00,1.181022996889719678e+00,6.140138980876961305e-01
-1.920144476049351789e+00,1.192204254488537840e+00,6.046638478642095693e-01
-1.918591624973262633e+00,1.203317234476298125e+00,5.952146090155677749e-01
-1.917023789316634863e+00,1.214361184899655388e+00,5.856666685722448085e-01
-1.915440974025245824e+00,1.225335357605089381e+00,5.760205154136129879e-01
-1.913843183254471780e+00,1.236239011166268664e+00,5.662766390258119342e-01
-1.912230418136733778e+00,1.247071403187460126e+00,5.564355393248590076e-01
-1.910602690354724409e+00,1.257831796251123624e+00,5.464977218310554941e-01
-1.908959998643311673e+00,1.268519459113914838e+00,5.364636940656453135e-01
-1.907302351351660707e+00,1.279133662446834352e+00,5.263339698041228365e-01
-1.905629754925236119e+00,1.289673681111233927e+00,5.161090735315284617e-01
-1.903942210749623110e+00,1.300138786240319311e+00,5.057895254374116245e-01
-1.902239728548738240e+00,1.310528263993449904e+00,4.953758564970701661e-01
-1.900522308281647144e+00,1.320841400289575862e+00,4.848686044444944221e-01
-1.898789958649536036e+00,1.331077477845782786e+00,4.742683087610317649e-01
-1.897042682858763207e+00,1.341235796703004413e+00,4.635755117358837940e-01
-1.895280487027317440e+00,1.351315651442909882e+00,4.527907687314395857e-01
-1.893503378376268920e+00,1.361316335180740689e+00,4.419146314334245762e-01
-1.891711359994383335e+00,1.371237159857292331e+00,4.309476625822855067e-01
-1.889904438478854143e+00,1.381077426664281349e+00,4.198904274540261050e-01
-1.888082617525160600e+00,1.390836456427727352e+00,4.087434936168089505e-01
-1.886245906413980267e+00,1.400513556205104759e+00,3.975074440874415971e-01
-1.884394307045313743e+00,1.410108046193151887e+00,3.861828501257509871e-01
-1.882527827570749102e+00,1.419619254573830203e+00,3.747702992301679692e-01
-1.880646471067694669e+00,1.429046507361704910e+00,3.632703881949215785e-01
-1.878750243385592711e+00,1.438389138785867383e+00,3.516837061412824150e-01
-1.876839154925411091e+00,1.447646480251501888e+00,3.400108501599590216e-01
-1.874913206604524651e+00,1.456817873666530039e+00,3.282524311424063201e-01
-1.872972405978025723e+00,1.465902666720241720e+00,3.164090540493464943e-01
-1.871016759993922474e+00,1.474900202814663164e+00,3.044813314247835079e-01
-1.869046272399506270e+00,1.483809842294427250e+00,2.924698888691178444e-01
-1.867060949415739524e+00,1.492630934581844260e+00,2.803753423012294022e-01
-1.865060799132881364e+00,1.501362848344490963e+00,2.681983189574783655e-01
-1.863045827213548833e+00,1.510004944566444740e+00,2.559394564124542470e-01
-1.861016038111095616e+00,1.518556597167220357e+00,2.435993927691895156e-01
-1.858971438136065357e+00,1.527017178479329607e+00,2.311787616568463100e-01
-1.856912034324454508e+00,1.535386068997705022e+00,2.186782144802168482e-01
-1.854837833976323624e+00,1.543662655928523808e+00,2.060983985905382176e-01
-1.852748840812035835e+00,1.551846324607510708e+00,1.934399724083967764e-01
-1.850645066246301873e+00,1.559936467602216492e+00,1.807035944068925426e-01
-1.848526511477320611e+00,1.567932483654923548e+00,1.678899246109461230e-01
-1.846393185794932501e+00,1.575833775751032784e+00,1.549996324840621775e-01
-1.844245089903406409e+00,1.583639749068044056e+00,1.420333919734181882e-01
-1.842082239239995145e+00,1.591349814276114882e+00,1.289918800346852579e-01
-1.839904637090554518e+00,1.598963391883789997e+00,1.158757727819793165e-01
-1.837712286210861690e+00,1.606479902380205216e+00,1.026857607609726747e-01
-1.835505198402602067e+00,1.613898768362857172e+00,8.942252796848906837e-02
-1.833283378617566628e+00,1.621219425245037815e+00,7.608677029256033508e-02
-1.831046830942327786e+00,1.628441303644772464e+00,6.267918396700024319e-02
-1.828795567234993147e+00,1.635563845678584372e+00,4.920047045762480226e-02
-1.826529590326086305e+00,1.642586497790585742e+00,3.565133639377740526e-02
-1.824248907673610143e+00,1.649508711914393633e+00,2.203248747831516516e-02
-1.821953527947208329e+00,1.656329940415598889e+00,8.344642501049335040e-03
-1.819643454786626924e+00,1.663049642419118124e+00,-5.411485721390075013e-03
-1.817318700756976213e+00,1.669667286792135830e+00,-1.923517370397944889e-02
-1.814979268624261399e+00,1.676182339261552245e+00,-3.312569926108804852e-02
-1.812625167550361294e+00,1.682594278783993369e+00,-4.708232784392313991e-02
-1.810256403496270927e+00,1.688902585916048471e+00,-6.110433337290727823e-02
-1.807872985403936372e+00,1.695106743915195668e+00,-7.519097689673225060e-02
-1.805474913893894140e+00,1.701206246373043740e+00,-8.934151563135887819e-02
-1.803062206771689713e+00,1.707200585261268833e+00,-1.035552110376972978e-01
-1.800634863582869283e+00,1.713089265392565785e+00,-1.178313123626369002e-01
-1.798192896111071137e+00,1.718871789197581768e+00,-1.321690680764816828e-01
-1.795736309177911494e+00,1.724547670959816870e+00,-1.465677263962871513e-01
-1.793265109896938991e+00,1.730116427459756911e+00,-1.610265254528025214e-01
-1.790779307872772730e+00,1.735577576996874871e+00,-1.755447076132213013e-01
-1.788278910912416197e+00,1.740930651623685765e+00,-1.901215031855141013e-01
-1.785763924315297846e+00,1.746175181463749615e+00,-2.047561519344892611e-01
-1.783234355022888407e+00,1.751310707915172404e+00,-2.194478706868515372e-01
-1.780690214349057499e+00,1.756336768579677132e+00,-2.341958910268127358e-01
-1.778131509592673742e+00,1.761252917792105244e+00,-2.489994336629243465e-01
-1.775558244806660246e+00,1.766058706837788650e+00,-2.638577148119009008e-01
-1.772970432096428350e+00,1.770753695027659891e+00,-2.787699510067369046e-01
-1.770368078011996582e+00,1.775337449859629047e+00,-2.937353509523606965e-01
-1.767751188557514341e+00,1.779809543132031768e+00,-3.087531301531524219e-01
-1.765119773748511811e+00,1.784169547501405884e+00,-3.238224885937461828e-01
-1.762473841628879878e+00,1.788417041087453141e+00,-3.389426247266552061e-01
-1.759813399694982072e+00,1.792551624047547421e+00,-3.541127467850876953e-01
-1.757138453273002554e+00,1.796572879659434241e+00,-3.693320453654489466e-01
-1.754449017292592172e+00,1.800480407540240302e+00,-3.845997152255871132e-01
-1.751745093108801221e+00,1.804273812687870349e+00,-3.999149458612489272e-01
-1.749026692853165477e+00,1.807952707402083359e+00,-4.152769260211655045e-01
-1.746293822788787864e+00,1.811516701769523063e+00,-4.306848388923958382e-01
-1.743546490536444837e+00,1.814965424234379565e+00,-4.461378664359023638e-01
-1.740784711732669576e+00,1.818298496554681565e+00,-4.616351888631992084e-01
-1.738008485006800719e+00,1.821515552743597333e+00,-4.771759777267314262e-01
-1.735217823829485084e+00,1.824616230303673703e+00,-4.927594133207137128e-01
-1.732412734548309130e+00,1.827600177478202692e+00,-5.083846620769399971e-01
-1.729593230730350761e+00,1.830467039199837664e+00,-5.240508967127889273e-01
-1.726759311727104951e+00,1.833216473786701606e+00,-5.397572746492494966e-01
-1.723910995496709786e+00,1.835848143886021910e+00,-5.555029676751834788e-01
-1.721048284339682155e+00,1.838361711871860260e+00,-5.712871300529791529e-01
-1.718171192290746330e+00,1.840756858227436510e+00,-5.871089240491724759e-01
-1.715279722710105537e+00,1.843033257855747120e+00,-6.029675032174912630e-01
-1.712373890094845086e+00,1.845190596431273589e+00,-6.188620221331778692e-01
-1.709453698235075647e+00,1.847228566168841901e+00,-6.347916323055196042e-01
-1.706519160126081402e+00,1.849146862845691075e+00,-6.507554778057029754e-01
-1.703570280660267278e+00,1.850945191622416663e+00,-6.667527133093592573e-01
-1.700607069987903230e+00,1.852623257182961947e+00,-6.827824750422935018e-01
-1.697629538761344481e+00,1.854180778137241026e+00,-6.988439105940903451e-01
-1.694637696719864861e+00,1.855617473722293465e+00,-7.149361577216323260e-01
-1.691631550055529010e+00,1.856933070470819125e+00,-7.310583519053072132e-01
-1.688611106374240167e+00,1.858127302346088916e+00,-7.472096324072230455e-01
-1.685576383697543257e+00,1.859199911676048922e+00,-7.633891326200658023e-01
-1.682527382736619170e+00,1.860150632093640510e+00,-7.795959850576821282e-01
-1.679464113947555903e+00,1.860979228262220397e+00,-7.958293178064611562e-01
-1.676386589769729651e+00,1.861685449680160032e+00,-8.120882600019275754e-01
-1.673294817575449178e+00,1.862269060625035610e+00,-8.283719348277535088e-01
-1.670188806963319728e+00,1.862729832156078791e+00,-8.446794727862912966e-01
-1.667068566234618521e+00,1.863067538621695274e+00,-8.610099897175921280e-01
-1.663934107312091015e+00,1.863281958614760869e+00,-8.773626112991842474e-01
-1.660785440561356907e+00,1.863372883819817583e+00,-8.937364551134062696e-01
-1.657622572517088111e+00,1.863340108757540081e+00,-9.101306407563412026e-01
-1.654445514595145994e+00,1.863183431700324855e+00,-9.265442798526456469e-01
-1.651254275529958626e+00,1.862902658378538634e+00,-9.429764921618564166e-01
-1.648048863512563411e+00,1.862497600032058109e+00,-9.594263897472337099e-01
-1.644829292663953613e+00,1.861968076546731465e+00,-9.758930822843449038e-01
-1.641595568338020561e+00,1.861313913166369849e+00,-9.923756773758797278e-01
-1.638347706497668366e+00,1.860534943442651468e+00,-1.008873289101418713e+00
-1.635085707509874586e+00,1.859631000203080031e+00,-1.025385020122942636e+00
-1.631809589949556605e+00,1.858601930246797762e+00,-1.041909982537370105e+00
-1.628519358851963972e+00,1.857447578172435554e+00,-1.058447279926564066e+00
-1.625215026254372530e+00,1.856167806802375919e+00,-1.074996009304560740e+00
-1.621896603144142857e+00,1.854762473418450464e+00,-1.091555282311066133e+00
-1.618564097844826133e+00,1.853231449550609478e+00,-1.108124193520325429e+00
-1.615217520366439174e+00,1.851574610369293827e+00,-1.124701847195813897e+00
-1.611856882139735658e+00,1.849791830915937574e+00,-1.141287343076677896e+00
-1.608482192412192813e+00,1.847883004988382316e+00,-1.157879778169954355e+00
-1.605093461098137997e+00,1.845848025719483143e+00,-1.174478247943129938e+00
-1.601690702492421181e+00,1.843686789256437253e+00,-1.191081851849230988e+00
-1.598273922465453634e+00,1.841399207623939382e+00,-1.207689685314313088e+00
-1.594843129630099110e+00,1.838985188541586879e+00,-1.224300844318991555e+00
-1.591398341890280399e+00,1.836444652066401284e+00,-1.240914418236322980e+00
