q0 (),q1,q2,q3
4.379172722515506377e-02,7.067674119792783927e-01,1.048176415247753512e-02,-7.060115031718692258e-01
4.563754660280611164e-02,7.068387427003106627e-01,1.110043675402339058e-02,-7.058137052096613573e-01
4.748209505775691230e-02,7.069159701217990754e-01,1.172005906863443636e-02,-7.056046357919636414e-01
4.932527561617139344e-02,7.069990853988230572e-01,1.234071493989263857e-02,-7.053843046066370359e-01
5.116699138304570127e-02,7.070880788528204342e-01,1.296248813478478867e-02,-7.051527222087357050e-01
5.300714554978702697e-02,7.071829399722373566e-01,1.358546233620860910e-02,-7.049099000198520981e-01
5.484564140178754821e-02,7.072836574132412846e-01,1.420972113548807370e-02,-7.046558503273969709e-01
5.668238232599392967e-02,7.073902190004984769e-01,1.483534802489339111e-02,-7.043905862838152343e-01
5.851727181846766435e-02,7.075026117280172056e-01,1.546242639016554010e-02,-7.041141219057367451e-01
6.035021349193842033e-02,7.076208217600534756e-01,1.609103950304813235e-02,-7.038264720730639246e-01
6.218111108335039328e-02,7.077448344320811380e-01,1.672127051382821250e-02,-7.035276525279937632e-01
6.400986846140371833e-02,7.078746342518267287e-01,1.735320244388760536e-02,-7.032176798739762091e-01
6.583638963408128264e-02,7.080102049003671461e-01,1.798691817825681660e-02,-7.028965715746082754e-01
6.766057875616976469e-02,7.081515292332926093e-01,1.862250045818314437e-02,-7.025643459524644197e-01
6.948234013677134779e-02,7.082985892819326779e-01,1.926003187370634029e-02,-7.022210221878621983e-01
7.130157824680299905e-02,7.084513662546446655e-01,1.989959485624565039e-02,-7.018666203175639717e-01
7.311819772648647797e-02,7.086098405381693333e-01,2.054127167119623731e-02,-7.015011612334156599e-01
7.493210339282752042e-02,7.087739916990457578e-01,2.118514441053875874e-02,-7.011246666809207717e-01
7.674320024707986798e-02,7.089437984850924801e-01,2.183129498545927083e-02,-7.007371592577511521e-01
7.855139348220185891e-02,7.091192388269518254e-01,2.247980511898300948e-02,-7.003386624121941129e-01
8.035658849029542194e-02,7.093002898396962852e-01,2.313075633861905178e-02,-6.999292004415356150e-01
8.215869087003419002e-02,7.094869278244989586e-01,2.378422996902068709e-02,-6.995087984903813894e-01
8.395760643407707002e-02,7.096791282703664994e-01,2.444030712465827815e-02,-6.990774825489127764e-01
8.575324121646704656e-02,7.098768658559355682e-01,2.509906870250727673e-02,-6.986352794510818365e-01
8.754550148001455367e-02,7.100801144513317897e-01,2.576059537475122729e-02,-6.981822168727405131e-01
8.933429372366613608e-02,7.102888471200912157e-01,2.642496758149981417e-02,-6.977183233297103992e-01
9.111952468985662357e-02,7.105030361211445156e-01,2.709226552352406170e-02,-6.972436281757854459e-01
9.290110137184420802e-02,7.107226529108638946e-01,2.776256915500724398e-02,-6.967581616006772727e-01
9.467893102102847847e-02,7.109476681451714075e-01,2.843595817631289213e-02,-6.962619546278925320e-01
9.645292115425174728e-02,7.111780516817105546e-01,2.911251202677134220e-02,-6.957550391125522093e-01
9.822297956108083650e-02,7.114137725820789404e-01,2.979230987748382464e-02,-6.952374477391458640e-01
9.998901431107060089e-02,7.116547991141232155e-01,3.047543062414465043e-02,-6.947092140192256959e-01
1.017509337610100761e-01,7.119010987542957469e-01,3.116195287988537954e-02,-6.941703722890373296e-01
1.035086465621419261e-01,7.121526381900726843e-01,3.185195496813220117e-02,-6.936209577070903132e-01
1.052620616673755616e-01,7.124093833224326433e-01,3.254551491549528830e-02,-6.930610062516646686e-01
1.070110883384600142e-01,7.126712992683991166e-01,3.324271044466237113e-02,-6.924905547182594878e-01
1.087556361531571425e-01,7.129383503636399499e-01,3.394361896733288919e-02,-6.919096407169756935e-01
1.104956150123710956e-01,7.132105001651316556e-01,3.464831757715391980e-02,-6.913183026698433986e-01
1.122309351472771666e-01,7.134877114538815679e-01,3.535688304269846149e-02,-6.907165798080825425e-01
1.139615071264065138e-01,7.137699462377120607e-01,3.606939180044571591e-02,-6.901045121693072382e-01
1.156872418627283294e-01,7.140571657541039396e-01,3.678591994780661123e-02,-6.894821405946671700e-01
1.174080506206879315e-01,7.143493304731014515e-01,3.750654323615082442e-02,-6.888495067259295945e-01
1.191238450232403601e-01,7.146464001002749145e-01,3.823133706388015529e-02,-6.882066530025009454e-01
1.208345370588387868e-01,7.149483335797464090e-01,3.896037646950456512e-02,-6.875536226583890409e-01
1.225400390884189283e-01,7.152550890972703135e-01,3.969373612476612134e-02,-6.868904597191041184e-01
1.242402638523357195e-01,7.155666240833788994e-01,4.043149032776682805e-02,-6.862172089985023593e-01
1.259351244772953238e-01,7.158828952165808834e-01,4.117371299614264180e-02,-6.855339160955680189e-01
1.276245344832391826e-01,7.162038584266245955e-01,4.192047766024603606e-02,-6.848406273911389341e-01
1.293084077902211249e-01,7.165294688978147697e-01,4.267185745637419592e-02,-6.841373900445700817e-01
1.309866587252370151e-01,7.168596810723919521e-01,4.342792512000603899e-02,-6.834242519903415136e-01
1.326592020290447982e-01,7.171944486539667540e-01,4.418875297908642086e-02,-6.827012619346056743e-01
1.343259528629375810e-01,7.175337246110147227e-01,4.495441294732038795e-02,-6.819684693516777640e-01
1.359868268155060567e-01,7.178774611804263905e-01,4.572497651751583625e-02,-6.812259244804673708e-01
1.376417399093516902e-01,7.182256098711179426e-01,4.650051475493632847e-02,-6.804736783208539252e-01
1.392906086077893568e-01,7.185781214676953965e-01,4.728109829070353820e-02,-6.797117826300018706e-01
1.409333498214989655e-01,7.189349460341787346e-01,4.806679731521085186e-02,-6.789402899186215423e-01
1.425698809151677571e-01,7.192960329177818801e-01,4.885768157158892899e-02,-6.781592534471716505e-01
1.442001197140775903e-01,7.196613307527488512e-01,4.965382034918103260e-02,-6.773687272220054734e-01
1.458239845106831245e-01,7.200307874642453143e-01,5.045528247707159464e-02,-6.765687659914592089e-01
1.474413940711357118e-01,7.204043502723085357e-01,5.126213631762815970e-02,-6.757594252418873682e-01
1.490522676417949666e-01,7.207819656958502907e-01,5.207444976009473203e-02,-6.749407611936386608e-01
1.506565249556856279e-01,7.211635795567173934e-01,5.289229021419977750e-02,-6.741128307969784794e-01
1.522540862389419603e-01,7.215491369838055169e-01,5.371572460381768277e-02,-6.732756917279557607e-01
1.538448722171962546e-01,7.219385824172290800e-01,5.454481936064559111e-02,-6.724294023842136703e-01
1.554288041219536731e-01,7.223318596125454238e-01,5.537964041793302927e-02,-6.715740218807466633e-01
1.570058036969098625e-01,7.227289116450335005e-01,5.622025320423046368e-02,-6.707096100456031440e-01
1.585757932042546337e-01,7.231296809140246307e-01,5.706672263718898241e-02,-6.698362274155321705e-01
1.601386954309178823e-01,7.235341091472911046e-01,5.791911311738140444e-02,-6.689539352315789777e-01
1.616944336947999938e-01,7.239421374054827441e-01,5.877748852217545839e-02,-6.680627954346239905e-01
1.632429318509432403e-01,7.243537060866226396e-01,5.964191219962788892e-02,-6.671628706608715431e-01
1.647841142976873285e-01,7.247687549306490729e-01,6.051244696243340826e-02,-6.662542242372819778e-01
1.663179059827655515e-01,7.251872230240157258e-01,6.138915508189346504e-02,-6.653369201769547825e-01
1.678442324093835369e-01,7.256090488043406284e-01,6.227209828194252283e-02,-6.644110231744569939e-01
1.693630196422373224e-01,7.260341700651086194e-01,6.316133773319437816e-02,-6.634765986011003092e-01
1.708741943135139441e-01,7.264625239604227680e-01,6.405693404704626559e-02,-6.625337125001655725e-01
1.723776836288300751e-01,7.268940470098117501e-01,6.495894726980466771e-02,-6.615824315820781898e-01
1.738734153731526233e-01,7.273286751030827446e-01,6.586743687686946735e-02,-6.606228232195290317e-01
1.753613179166566283e-01,7.277663435052287300e-01,6.678246176694052627e-02,-6.596549554425479300e-01
1.768413202205630641e-01,7.282069868613831876e-01,6.770408025628416038e-02,-6.586788969335242161e-01
1.783133518429144693e-01,7.286505392018283178e-01,6.863235007302159740e-02,-6.576947170221788541e-01
1.797773429443295379e-01,7.290969339470477761e-01,6.956732835147921845e-02,-6.567024856804859478e-01
1.812332242936940119e-01,7.295461039128336989e-01,7.050907162656161464e-02,-6.557022735175446204e-01
1.826809272738295076e-01,7.299979813154380270e-01,7.145763582818689952e-02,-6.546941517744033767e-01
1.841203838870991427e-01,7.304524977767767879e-01,7.241307627574514183e-02,-6.536781923188339505e-01
1.855515267609890717e-01,7.309095843296773420e-01,7.337544767262085821e-02,-6.526544676400574119e-01
1.869742891536263496e-01,7.313691714231792540e-01,7.434480410073965317e-02,-6.516230508434236457e-01
1.883886049592720657e-01,7.318311889278765747e-01,7.532119901517800309e-02,-6.505840156450403144e-01
1.897944087137498070e-01,7.322955661413126371e-01,7.630468523879960219e-02,-6.495374363663579675e-01
1.911916355998487249e-01,7.327622317934159302e-01,7.729531495695551868e-02,-6.484833879287054126e-01
1.925802214526610434e-01,7.332311140519892634e-01,7.829313971221094071e-02,-6.474219458477807887e-01
1.939601027648933662e-01,7.337021405282364572e-01,7.929821039913659275e-02,-6.463531862280949003e-01
1.953312166921117865e-01,7.341752382823425460e-01,8.031057725912837952e-02,-6.452771857573691427e-01
1.966935010579599075e-01,7.346503338290927276e-01,8.133028987529200560e-02,-6.441940217008894631e-01
1.980468943593099440e-01,7.351273531435413844e-01,8.235739716735565596e-02,-6.431037718958129146e-01
1.993913357713859580e-01,7.356062216667204057e-01,8.339194738665042794e-02,-6.420065147454319110e-01
2.007267651528193142e-01,7.360868643113965826e-01,8.443398811111757496e-02,-6.409023292133930738e-01
2.020531230506759368e-01,7.365692054678673051e-01,8.548356624038494500e-02,-6.397912948178717807e-01
2.033703507054144544e-01,7.370531690098052202e-01,8.654072799087228485e-02,-6.386734916257055250e-01
2.046783900558157288e-01,7.375386783001396385e-01,8.760551889096418465e-02,-6.375490002464810901e-01
2.059771837438425790e-01,7.380256561969859019e-01,8.867798377621369244e-02,-6.364179018265823107e-01
2.072666751194703338e-01,7.385140250596118339e-01,8.975816678461487341e-02,-6.352802780431927587e-01
2.085468082454460248e-01,7.390037067544502625e-01,9.084611135190653886e-02,-6.341362110982597944e-01
2.098175279020189354e-01,7.394946226611485152e-01,9.194186020694408712e-02,-6.329857837124130970e-01
2.110787795915982090e-01,7.399866936786624327e-01,9.304545536710523423e-02,-6.318290791188474476e-01
2.123305095433812295e-01,7.404798402313870209e-01,9.415693813376385668e-02,-6.306661810571596583e-01
2.135726647179088111e-01,7.409739822753312888e-01,9.527634908779802903e-02,-6.294971737671495315e-01
2.148051928115897458e-01,7.414690393043266159e-01,9.640372808516686765e-02,-6.283221419825789633e-01
2.160280422611526308e-01,7.419649303562821929e-01,9.753911425252284606e-02,-6.271411709248919664e-01
2.172411622480652227e-01,7.424615740194701052e-01,9.868254598289330493e-02,-6.259543462968963912e-01
2.184445027028802944e-01,7.429588884388570458e-01,9.983406093139751691e-02,-6.247617542764084542e-01
2.196380143095502946e-01,7.434567913224658930e-01,1.009936960110346948e-01,-6.235634815098552997e-01
2.208216485096655135e-01,7.439551999477829192e-01,1.021614873885070829e-01,-6.223596151058453652e-01
2.219953575066614393e-01,7.444540311681926426e-01,1.033374704801154065e-01,-6.211502426286964473e-01
2.231590942699493707e-01,7.449532014194583107e-01,1.045216799476901548e-01,-6.199354520919324596e-01
2.243128125390149163e-01,7.454526267262302497e-01,1.057141496945943893e-01,-6.187153319517380012e-01
2.254564668274396388e-01,7.459522227085968460e-01,1.069149128617650213e-01,-6.174899711003836167e-01
2.265900124268894200e-01,7.464519045886643944e-01,1.081240018238253109e-01,-6.162594588596098655e-01
2.277134054110257766e-01,7.469515871971763588e-01,1.093414481852356401e-01,-6.150238849739809721e-01
2.288266026393834252e-01,7.474511849801627195e-01,1.105672827765175892e-01,-6.137833396042009504e-01
2.299295617611694931e-01,7.479506120056285123e-01,1.118015356505157321e-01,-6.125379133203990856e-01
2.310222412190297558e-01,7.484497819702681243e-01,1.130442360787339007e-01,-6.112876970953773359e-01
2.321046002527343555e-01,7.489486082062203343e-01,1.142954125477098348e-01,-6.100327822978308667e-01
2.331765989028304897e-01,7.494470036878483343e-01,1.155550927554638840e-01,-6.087732606855287276e-01
2.342381980142153042e-01,7.499448810385586084e-01,1.168233036079882048e-01,-6.075092243984706597e-01
2.352893592396734235e-01,7.504421525376442359e-01,1.181000712158090105e-01,-6.062407659520034908e-01
2.363300450433346023e-01,7.509387301271658322e-01,1.193854208905910097e-01,-6.049679782299152153e-01
2.373602187040963485e-01,7.514345254188566914e-01,1.206793771418152306e-01,-6.036909544774914371e-01
2.383798443189656391e-01,7.519294497010635681e-01,1.219819636734985613e-01,-6.024097882945451676e-01
2.393888868063639430e-01,7.524234139457111059e-01,1.232932033809885086e-01,-6.011245736284163144e-01
2.403873119093531685e-01,7.529163288153020162e-01,1.246131183477994231e-01,-5.998354047669416378e-01
2.413750861988226415e-01,7.534081046699384610e-01,1.259417298425248299e-01,-5.985423763313959533e-01
2.423521770765962868e-01,7.538986515743785199e-01,1.272790583157915600e-01,-5.972455832694062439e-01
2.433185527785019509e-01,7.543878793051134179e-01,1.286251233972901808e-01,-5.959451208478350193e-01
2.442741823773593168e-01,7.548756973574787255e-01,1.299799438928481154e-01,-5.946410846456413601e-01
2.452190357859297121e-01,7.553620149527845440e-01,1.313435377815795335e-01,-5.933335705467093213e-01
2.461530837597837862e-01,7.558467410454805524e-01,1.327159222130779859e-01,-5.920226747326552408e-01
2.470762979001311366e-01,7.563297843303363743e-01,1.340971135046871709e-01,-5.907084936756059612e-01
2.479886506565671112e-01,7.568110532496581389e-01,1.354871271388133347e-01,-5.893911241309537363e-01
2.488901153297809477e-01,7.572904560005184749e-01,1.368859777603176897e-01,-5.880706631300839371e-01
2.497806660741812013e-01,7.577679005420214775e-01,1.382936791739508009e-01,-5.867472079730825518e-01
2.506602779004814541e-01,7.582432946025805531e-01,1.397102443418657414e-01,-5.854208562214143763e-01
2.515289266782028688e-01,7.587165456872291269e-01,1.411356853811762679e-01,-5.840917056905839955e-01
2.523865891381372739e-01,7.591875610849455613e-01,1.425700135615921016e-01,-5.827598544427683436e-01
2.532332428747267605e-01,7.596562478760076065e-01,1.440132393031002267e-01,-5.814254007794320556e-01
2.540688663484019227e-01,7.601225129393611724e-01,1.454653721737238226e-01,-5.800884432339163954e-01
2.548934388878379420e-01,7.605862629600165237e-01,1.469264208873276578e-01,-5.787490805640113090e-01
2.557069406921685384e-01,7.610474044364599067e-01,1.483963933015016723e-01,-5.774074117445023857e-01
2.565093528331164330e-01,7.615058436880894899e-01,1.498752964154903278e-01,-5.760635359597027216e-01
2.573006572570826767e-01,7.619614868626661819e-01,1.513631363682017006e-01,-5.747175525959593578e-01
2.580808367871511577e-01,7.624142399437893181e-01,1.528599184362624541e-01,-5.733695612341458414e-01
2.588498751250520313e-01,7.628640087583834495e-01,1.543656470321523311e-01,-5.720196616421318048e-01
2.596077568530400503e-01,7.633106989842103340e-01,1.558803257023853028e-01,-5.706679537672387781e-01
2.603544674357312627e-01,7.637542161573923627e-01,1.574039571257705716e-01,-5.693145377286729092e-01
2.610899932218544994e-01,7.641944656799585234e-01,1.589365431117200633e-01,-5.679595138099464702e-01
2.618143214459610069e-01,7.646313528274001348e-01,1.604780845986371884e-01,-5.666029824512782698e-01
2.625274402300479260e-01,7.650647827562494507e-01,1.620285816523510947e-01,-5.652450442419809651e-01
2.632293385851406375e-01,7.654946605116664804e-01,1.635880334646328260e-01,-5.638857999128303877e-01
2.639200064127878442e-01,7.659208910350479016e-01,1.651564383517581669e-01,-5.625253503284223244e-01
2.645994345065156850e-01,7.663433791716434129e-01,1.667337937531515046e-01,-5.611637964795130884e-01
2.652676145531941976e-01,7.667620296781916256e-01,1.683200962300773207e-01,-5.598012394753473231e-01
2.659245391343622589e-01,7.671767472305632829e-01,1.699153414644122839e-01,-5.584377805359711511e-01
2.665702017274653168e-01,7.675874364314234644e-01,1.715195242574661938e-01,-5.570735209845339986e-01
2.672045967070508232e-01,7.679940018178996741e-01,1.731326385288831371e-01,-5.557085622395765423e-01
2.678277193458763472e-01,7.683963478692674709e-01,1.747546773155914668e-01,-5.543430058073084421e-01
2.684395658159750009e-01,7.687943790146410938e-01,1.763856327708347160e-01,-5.529769532738730842e-01
2.690401331896338788e-01,7.691879996406812969e-01,1.780254961632518063e-01,-5.516105062976043305e-01
2.696294194403290878e-01,7.695771140993050707e-01,1.796742578760375797e-01,-5.502437666012685025e-01
2.702074234435735689e-01,7.699616267154144600e-01,1.813319074061530978e-01,-5.488768359643029227e-01
2.707741449777220089e-01,7.703414417946238268e-01,1.829984333636167082e-01,-5.475098162150388026e-01
2.713295847246874892e-01,7.707164636310055439e-01,1.846738234708452109e-01,-5.461428092229214659e-01
2.718737442706152807e-01,7.710865965148345769e-01,1.863580645620752929e-01,-5.447759168907178040e-01
2.724066261064689298e-01,7.714517447403475003e-01,1.880511425828356176e-01,-5.434092411467201789e-01
2.729282336285722699e-01,7.718118126135028456e-01,1.897530425894993766e-01,-5.420428839369394458e-01
2.734385711390646678e-01,7.721667044597524399e-01,1.914637487488877188e-01,-5.406769472172961999e-01
2.739376438463109187e-01,7.725163246318128563e-01,1.931832443379533082e-01,-5.393115329458011420e-01
2.744254578652249865e-01,7.728605775174485215e-01,1.949115117435153144e-01,-5.379467430747353340e-01
2.749020202175486149e-01,7.731993675472518257e-01,1.966485324620746156e-01,-5.365826795428200180e-01
2.753673388320425075e-01,7.735325992024357777e-01,1.983942870996802943e-01,-5.352194442673886554e-01
2.758214225446334877e-01,7.738601770226213317e-01,2.001487553718766521e-01,-5.338571391365486418e-01
2.762642810984733410e-01,7.741820056136357042e-01,2.019119161037015719e-01,-5.324958660013465739e-01
2.766959251439535805e-01,7.744979896553052523e-01,2.036837472297653995e-01,-5.311357266679237465e-01
2.771163662386328386e-01,7.748080339092584534e-01,2.054642257943809780e-01,-5.297768228896775344e-01
2.775256168471190721e-01,7.751120432267223359e-01,2.072533279517753124e-01,-5.284192563594135583e-01
2.779236903408639492e-01,7.754099225563259035e-01,2.090510289663510823e-01,-5.270631287015040689e-01
2.783106009979135487e-01,7.757015769518980086e-01,2.108573032130303671e-01,-5.257085414640386700e-01
2.786863640025701860e-01,7.759869115802719985e-01,2.126721241776489690e-01,-5.243555961109833685e-01
2.790509954450104413e-01,7.762658317290807020e-01,2.144954644574314229e-01,-5.230043940143315195e-01
2.794045123208146464e-01,7.765382428145586324e-01,2.163272957615182124e-01,-5.216550364462647638e-01
2.797469325304524634e-01,7.768040503893345328e-01,2.181675889115731182e-01,-5.203076245713083026e-01
2.800782748786799781e-01,7.770631601502286934e-01,2.200163138424416354e-01,-5.189622594384941667e-01
2.803985590738929945e-01,7.773154779460392794e-01,2.218734396028915479e-01,-5.176190419735227088e-01
2.807078057273915128e-01,7.775609097853327656e-01,2.237389343564031297e-01,-5.162780729709325334e-01
2.810060363526006300e-01,7.777993618442243795e-01,2.256127653820415579e-01,-5.149394530862690944e-01
2.812932733642026784e-01,7.780307404741567678e-01,2.274948990753800082e-01,-5.136032828282641738e-01
2.815695400772260659e-01,7.782549522096714467e-01,2.293853009495031847e-01,-5.122696625510115842e-01
2.818348607060450206e-01,7.784719037761775873e-01,2.312839356360628651e-01,-5.109386924461596369e-01
2.820892603633362028e-01,7.786815020977093660e-01,2.331907668864136307e-01,-5.096104725350993903e-01
2.823327650589462223e-01,7.788836543046824268e-01,2.351057575727997506e-01,-5.082851026611676648e-01
2.825654016987166894e-01,7.790782677416363544e-01,2.370288696896228897e-01,-5.069626824818509458e-01
2.827871980832195042e-01,7.792652499749758155e-01,2.389600643547608039e-01,-5.056433114610032753e-01
2.829981829064500132e-01,7.794445088006964895e-01,2.408993018109663597e-01,-5.043270888610659197e-01
2.831983857544307925e-01,7.796159522521086682e-01,2.428465414273178746e-01,-5.030141137353030256e-01
2.833878371037729660e-01,7.797794886075432030e-01,2.448017417007494756e-01,-5.017044849200408274e-01
2.835665683201488152e-01,7.799350263980564524e-01,2.467648602576325567e-01,-5.003983010269206222e-01
2.837346116567214249e-01,7.800824744151145795e-01,2.487358538554372556e-01,-4.990956604351594050e-01
2.838920002524867314e-01,7.802217417182772952e-01,2.507146783844449445e-01,-4.977966612838259364e-01
2.840387681305712730e-01,7.803527376428580631e-01,2.527012888695403525e-01,-4.965014014641223605e-01
2.841749501964438429e-01,7.804753718075826407e-01,2.546956394720545358e-01,-4.952099786116851421e-01
2.843005822360828438e-01,7.805895541222261924e-01,2.566976834916878114e-01,-4.939224900988914979e-01
2.844157009140568793e-01,7.806951947952447401e-01,2.587073733684828736e-01,-4.926390330271864237e-01
2.845203437715620454e-01,7.807922043413830782e-01,2.607246606848772075e-01,-4.913597042194154940e-01
2.846145492243723485e-01,7.808804935892794674e-01,2.627494961678071284e-01,-4.900846002121817535e-01
2.846983565607471567e-01,7.809599736890437960e-01,2.647818296908890368e-01,-4.888138172482066612e-01
2.847718059392517764e-01,7.810305561198290780e-01,2.668216102766527431e-01,-4.875474512687169026e-01
2.848349383865356188e-01,7.810921526973809703e-01,2.688687860988530076e-01,-4.862855979058384182e-01
2.848877957950234352e-01,7.811446755815759646e-01,2.709233044848308181e-01,-4.850283524750144681e-01
2.849304209205645311e-01,7.811880372839342668e-01,2.729851119179538821e-01,-4.837758099674337453e-01
2.849628573799950493e-01,7.812221506751245714e-01,2.750541540401066354e-01,-4.825280650424831341e-01
2.849851496486590086e-01,7.812469289924416360e-01,2.771303756542587982e-01,-4.812852120202114059e-01
2.849973430578422451e-01,7.812622858472726417e-01,2.792137207270832810e-01,-4.800473448738190596e-01
2.849994837921654978e-01,7.812681352325370199e-01,2.813041323916524172e-01,-4.788145572221600421e-01
2.849916188868908407e-01,7.812643915301134001e-01,2.834015529501834330e-01,-4.775869423222698362e-01
2.849737962251871481e-01,7.812509695182388025e-01,2.855059238768615226e-01,-4.763645930619079816e-01
2.849460645353096844e-01,7.812277843788938414e-01,2.876171858207121623e-01,-4.751476019521275185e-01
2.849084733877388920e-01,7.811947517051606171e-01,2.897352786085506948e-01,-4.739360611198583650e-01
2.848610731922333605e-01,7.811517875085630669e-01,2.918601412479806534e-01,-4.727300623005210034e-01
2.848039151948426051e-01,7.810988082263806698e-01,2.939917119304694126e-01,-4.715296968306540437e-01
2.847370514748345793e-01,7.810357307289437223e-01,2.961299280344718010e-01,-4.703350556405729299e-01
2.846605349415826103e-01,7.809624723268988600e-01,2.982747261286305407e-01,-4.691462292470441886e-01
2.845744193313681780e-01,7.808789507784581474e-01,3.004260419750253708e-01,-4.679633077459910973e-01
2.844787592041431168e-01,7.807850842966148619e-01,3.025838105324972771e-01,-4.667863808052167829e-01
2.843736099402080497e-01,7.806807915563428457e-01,3.047479659600219049e-01,-4.656155376571592952e-01
2.842590277368506335e-01,7.805659917017621074e-01,3.069184416201571342e-01,-4.644508670916647763e-01
2.841350696049007585e-01,7.804406043532846615e-01,3.090951700825398940e-01,-4.632924574487951586e-01
2.840017933652452253e-01,7.803045496147287263e-01,3.112780831274570836e-01,-4.621403966116530149e-01
2.838592576452605432e-01,7.801577480804100517e-01,3.134671117494639558e-01,-4.609947719992427695e-01
2.837075218752054262e-01,7.800001208422014942e-01,3.156621861610773849e-01,-4.598556705593508376e-01
2.835466462845312452e-01,7.798315894965672790e-01,3.178632357965160415e-01,-4.587231787614623468e-01
2.833766918981533989e-01,7.796520761515659537e-01,3.200701893155147859e-01,-4.575973825896977876e-01
2.831977205326409175e-01,7.794615034338275850e-01,3.222829746071853574e-01,-4.564783675357877435e-01
2.830097947923668755e-01,7.792597944954960942e-01,3.245015187939509493e-01,-4.553662185920673844e-01
2.828129780655782577e-01,7.790468730211481674e-01,3.267257482355272469e-01,-4.542610202445117595e-01
2.826073345204266341e-01,7.788226632346726408e-01,3.289555885329754625e-01,-4.531628564657910196e-01
2.823929291009186215e-01,7.785870899061280159e-01,3.311909645328032781e-01,-4.520718107083672721e-01
2.821698275228285424e-01,7.783400783585597837e-01,3.334318003311353973e-01,-4.509879658976124195e-01
2.819380962695298143e-01,7.780815544747926582e-01,3.356780192779325045e-01,-4.499114044249684086e-01
2.816978025877907577e-01,7.778114447041828416e-01,3.379295439812800006e-01,-4.488422081411305720e-01
2.814490144834883023e-01,7.775296760693453102e-01,3.401862963117227023e-01,-4.477804583492728807e-01
2.811918007172872769e-01,7.772361761728376894e-01,3.424481974066705403e-01,-4.467262357982984544e-01
2.809262308002382635e-01,7.769308732038203713e-01,3.447151676748492766e-01,-4.456796206761321488e-01
2.806523749893406472e-01,7.766136959446717780e-01,3.469871268008209442e-01,-4.446406926030394002e-01
2.803703042830261172e-01,7.762845737775770916e-01,3.492639937495494173e-01,-4.436095306249894232e-01
2.800800904166068639e-01,7.759434366910742398e-01,3.515456867710362587e-01,-4.425862132070436661e-01
2.797818058576448386e-01,7.755902152865701282e-01,3.538321234049980335e-01,-4.415708182267903958e-01
2.794755238012872622e-01,7.752248407848129075e-01,3.561232204856161765e-01,-4.405634229678069280e-01
2.791613181655224762e-01,7.748472450323361516e-01,3.584188941463274936e-01,-4.395641041131663762e-01
2.788392635864033187e-01,7.744573605078550749e-01,3.607190598246847735e-01,-4.385729377389738781e-01
2.785094354131916750e-01,7.740551203286357707e-01,3.630236322672592553e-01,-4.375899993079506167e-01
2.781719097034702770e-01,7.736404582568142674e-01,3.653325255346121514e-01,-4.366153636630445423e-01
2.778267632181771196e-01,7.732133087056887177e-01,3.676456530063067496e-01,-4.356491050210921645e-01
2.774740734166072365e-01,7.727736067459600733e-01,3.699629273859898482e-01,-4.346912969665072124e-01
2.771139184513382592e-01,7.723212881119441153e-01,3.722842607065129927e-01,-4.337420124450220293e-01
2.767463771631230585e-01,7.718562892077328597e-01,3.746095643351212701e-01,-4.328013237574554473e-01
2.763715290757077225e-01,7.713785471133244309e-01,3.769387489786832912e-01,-4.318693025535353391e-01
2.759894543906166731e-01,7.708879995907036431e-01,3.792717246889867888e-01,-4.309460198257487051e-01
2.756002339818638402e-01,7.703845850898871639e-01,3.816084008680742934e-01,-4.300315459032458265e-01
2.752039493906324186e-01,7.698682427549211615e-01,3.839486862736449790e-01,-4.291259504457755058e-01
2.748006828198798490e-01,7.693389124298422033e-01,3.862924890244955334e-01,-4.282293024376722101e-01
2.743905171289131029e-01,7.687965346645879716e-01,3.886397166060260311e-01,-4.273416701818772423e-01
2.739735358278901356e-01,7.682410507208723427e-01,3.909902758757847208e-01,-4.264631212940125926e-01
2.735498230722912538e-01,7.676724025780082838e-01,3.933440730690765941e-01,-4.255937226964884301e-01
2.731194636573181511e-01,7.670905329386950022e-01,3.957010138046108683e-01,-4.247335406126655499e-01
2.726825430122634120e-01,7.664953852347516916e-01,3.980610030902113072e-01,-4.238826405610512937e-01
2.722391471948084063e-01,7.658869036328137536e-01,4.004239453285641792e-01,-4.230410873495520918e-01
2.717893628852917631e-01,7.652650330399768386e-01,4.027897443230287200e-01,-4.222089450697598667e-01
2.713332773809079002e-01,7.646297191094003631e-01,4.051583032834849551e-01,-4.213862770912957245e-01
2.708709785898767985e-01,7.639809082458594025e-01,4.075295248322430286e-01,-4.205731460561888957e-01
2.704025550255431676e-01,7.633185476112552825e-01,4.099033110099885024e-01,-4.197696138733135185e-01
2.699280958004495190e-01,7.626425851300713266e-01,4.122795632817891631e-01,-4.189757417128615602e-01
2.694476906203381317e-01,7.619529694947908549e-01,4.146581825431370771e-01,-4.181915900008742470e-01
2.689614297781279806e-01,7.612496501712557873e-01,4.170390691260509319e-01,-4.174172184138103536e-01
2.684694041478216664e-01,7.605325774039870534e-01,4.194221228052132933e-01,-4.166526858731748884e-01
2.679717051783876425e-01,7.598017022214473837e-01,4.218072428041667599e-01,-4.158980505401835837e-01
2.674684248875731085e-01,7.590569764412619103e-01,4.241943278015452012e-01,-4.151533698104899472e-01
2.669596558556935340e-01,7.582983526753831471e-01,4.265832759373620608e-01,-4.144187003089489507e-01
