ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-1.859805002892705561e+00,-1.522667451683318962e+00,-2.525453730386519879e-01
-1.861849601988357028e+00,-1.518459145339837724e+00,-2.381181882583398857e-01
-1.863879391046957101e+00,-1.514139331024791701e+00,-2.237394815236040391e-01
-1.865894363885415741e+00,-1.509708404946194849e+00,-2.094100559737672729e-01
-1.867894514365776137e+00,-1.505166768936313959e+00,-1.951307118251208450e-01
-1.869879836395232253e+00,-1.500514830430931257e+00,-1.809022463319656104e-01
-1.871850323926150583e+00,-1.495753002448340085e+00,-1.667254537478006782e-01
-1.873805970956083478e+00,-1.490881703568075922e+00,-1.526011252866571188e-01
-1.875746771527790902e+00,-1.485901357909374276e+00,-1.385300490845781107e-01
-1.877672719729257311e+00,-1.480812395109368351e+00,-1.245130101612548640e-01
-1.879583809693711860e+00,-1.475615250301017145e+00,-1.105507903818101489e-01
-1.881480035599641720e+00,-1.470310364090774202e+00,-9.664416841873736674e-02
-1.883361391670814733e+00,-1.464898182535992355e+00,-8.279391971399574501e-02
-1.885227872176292951e+00,-1.459379157122062232e+00,-6.900081644126318525e-02
-1.887079471430454625e+00,-1.453753744739298526e+00,-5.526562746834878109e-02
-1.888916183793005965e+00,-1.448022407659559807e+00,-4.158911831976541684e-02
-1.890738003669003131e+00,-1.442185613512614317e+00,-2.797205113946779273e-02
-1.892544925508867548e+00,-1.436243835262245305e+00,-1.441518465375242301e-02
-1.894336943808400342e+00,-1.430197551182103899e+00,-9.192741343267086997e-04
-1.896114053108804098e+00,-1.424047244831302850e+00,1.251492863845436038e-02
-1.897876247996695964e+00,-1.417793405029762699e+00,2.588667541218217169e-02
-1.899623523104123413e+00,-1.411436525833297262e+00,3.919522149881458917e-02
-1.901355873108585115e+00,-1.404977106508457085e+00,5.243982581092544726e-02
-1.903073292733041155e+00,-1.398415651507113333e+00,6.561975089777496994e-02
-1.904775776745933902e+00,-1.391752670440801642e+00,7.873426298120582423e-02
-1.906463319961201774e+00,-1.384988678054811739e+00,9.178263199135940076e-02
-1.908135917238295898e+00,-1.378124194202032582e+00,1.047641316022105556e-01
-1.909793563482194312e+00,-1.371159743816555476e+00,1.176780392669234399e-01
-1.911436253643419736e+00,-1.364095856887028058e+00,1.305236362530179939e-01
-1.913063982718052225e+00,-1.356933068429769351e+00,1.433002076773557676e-01
-1.914676745747747599e+00,-1.349671918461643916e+00,1.560070425409363359e-01
-1.916274537819749435e+00,-1.342312951972690405e+00,1.686434337635037695e-01
-1.917857354066906383e+00,-1.334856718898519645e+00,1.812086782179649636e-01
-1.919425189667684606e+00,-1.327303774092469135e+00,1.937020767646151498e-01
-1.920978039846186425e+00,-1.319654677297524170e+00,2.061229342851656210e-01
-1.922515899872160317e+00,-1.311909993118001827e+00,2.184705597165824964e-01
-1.924038765061017342e+00,-1.304070290991006464e+00,2.307442660847219829e-01
-1.925546630773846690e+00,-1.296136145157648079e+00,2.429433705377723185e-01
-1.927039492417427891e+00,-1.288108134634031510e+00,2.550671943794908247e-01
-1.928517345444245024e+00,-1.279986843182018941e+00,2.671150631022423672e-01
-1.929980185352501820e+00,-1.271772859279761025e+00,2.790863064198318422e-01
-1.931428007686134762e+00,-1.263466776092003974e+00,2.909802583001337428e-01
-1.932860808034824851e+00,-1.255069191440171483e+00,3.027962569975128915e-01
-1.934278582034014482e+00,-1.246580707772220409e+00,3.145336450850391707e-01
-1.935681325364917660e+00,-1.238001932132279492e+00,3.261917694864905903e-01
-1.937069033754535319e+00,-1.229333476130061609e+00,3.377699815081454116e-01
-1.938441702975666869e+00,-1.220575955910062182e+00,3.492676368703635514e-01
-1.939799328846924187e+00,-1.211729992120534005e+00,3.606840957389501612e-01
-1.941141907232742492e+00,-1.202796209882254219e+00,3.720187227563065413e-01
-1.942469434043396337e+00,-1.193775238757065704e+00,3.832708870723620653e-01
-1.943781905235008045e+00,-1.184667712716215515e+00,3.944399623752876116e-01
-1.945079316809562808e+00,-1.175474270108475494e+00,4.055253269219888379e-01
-1.946361664814920456e+00,-1.166195553628054382e+00,4.165263635683779109e-01
-1.947628945344826557e+00,-1.156832210282301210e+00,4.274424597994215813e-01
-1.948881154538924187e+00,-1.147384891359202630e+00,4.382730077589661044e-01
-1.950118288582767256e+00,-1.137854252394672416e+00,4.490174042793328990e-01
-1.951340343707831160e+00,-1.128240953139639791e+00,4.596750509106915517e-01
-1.952547316191523885e+00,-1.118545657526933912e+00,4.702453539501985080e-01
-1.953739202357197779e+00,-1.108769033637964752e+00,4.807277244709105002e-01
-1.954915998574161540e+00,-1.098911753669212787e+00,4.911215783504639387e-01
-1.956077701257688872e+00,-1.088974493898510643e+00,5.014263362995197149e-01
-1.957224306869032260e+00,-1.078957934651138650e+00,5.116414238899774647e-01
-1.958355811915432731e+00,-1.068862760265718359e+00,5.217662715829515241e-01
-1.959472212950128966e+00,-1.058689659059916410e+00,5.318003147565100175e-01
-1.960573506572370173e+00,-1.048439323295960346e+00,5.417429937331762480e-01
-1.961659689427424746e+00,-1.038112449145958127e+00,5.515937538071900015e-01
-1.962730758206591597e+00,-1.027709736657037132e+00,5.613520452715287101e-01
-1.963786709647208806e+00,-1.017231889716291304e+00,5.710173234446849211e-01
-1.964827540532666506e+00,-1.006679616015547341e+00,5.805890486972004050e-01
-1.965853247692411987e+00,-9.960536270159469074e-01,5.900666864779569032e-01
-1.966863828001964354e+00,-9.853546379123484522e-01,5.994497073402198506e-01
-1.967859278382919852e+00,-9.745833675975483779e-01,6.087375869674337414e-01
-1.968839595802964082e+00,-9.637405386263259155e-01,6.179298061987704704e-01
-1.969804777275881102e+00,-9.528268771793116931e-01,6.270258510544264308e-01
-1.970754819861559870e+00,-9.418431130266818885e-01,6.360252127606715877e-01
-1.971689720666005785e+00,-9.307899794916809633e-01,6.449273877746413142e-01
-1.972609476841349352e+00,-9.196682134139728682e-01,6.537318778088800908e-01
-1.973514085585854172e+00,-9.084785551128214953e-01,6.624381898556268577e-01
-1.974403544143924494e+00,-8.972217483501085944e-01,6.710458362108459029e-01
-1.975277849806114983e+00,-8.858985402931826014e-01,6.795543344980029543e-01
-1.976136999909139602e+00,-8.745096814775442651e-01,6.879632076915783712e-01
-1.976980991835877832e+00,-8.630559257693720676e-01,6.962719841403262055e-01
-1.977809823015383994e+00,-8.515380303278866636e-01,7.044801975902708069e-01
-1.978623490922894579e+00,-8.399567555675562236e-01,7.125873872074406368e-01
-1.979421993079836017e+00,-8.283128651201473458e-01,7.205930976003428468e-01
-1.980205327053832676e+00,-8.166071257966196484e-01,7.284968788421717356e-01
-1.980973490458712405e+00,-8.048403075488689273e-01,7.362982864927538618e-01
-1.981726480954517422e+00,-7.930131834313184358e-01,7.439968816202271462e-01
-1.982464296247506974e+00,-7.811265295623603944e-01,7.515922308224530779e-01
-1.983186934090168663e+00,-7.691811250856540605e-01,7.590839062481617994e-01
-1.983894392281221553e+00,-7.571777521312724746e-01,7.664714856178281854e-01
-1.984586668665625719e+00,-7.451171957767107612e-01,7.737545522442781376e-01
-1.985263761134587357e+00,-7.330002440077506565e-01,7.809326950530239841e-01
-1.985925667625565216e+00,-7.208276876791853693e-01,7.880055086023292077e-01
-1.986572386122277045e+00,-7.086003204754055540e-01,7.949725931029986148e-01
-1.987203914654706471e+00,-6.963189388708528327e-01,8.018335544378977220e-01
-1.987820251299108332e+00,-6.839843420903345406e-01,8.085880041811940311e-01
-1.988421394178013779e+00,-6.715973320692096848e-01,8.152355596173267438e-01
-1.989007341460237610e+00,-6.591587134134426762e-01,8.217758437596971444e-01
-1.989578091360882484e+00,-6.466692933595302728e-01,8.282084853690836468e-01
-1.990133642141345582e+00,-6.341298817343010708e-01,8.345331189717770659e-01
-1.990673992109323276e+00,-6.215412909145897613e-01,8.407493848774387768e-01
-1.991199139618815117e+00,-6.089043357867900408e-01,8.468569291966766555e-01
-1.991709083070130504e+00,-5.962198337062872833e-01,8.528554038583437968e-01
-1.992203820909894008e+00,-5.834886044567704211e-01,8.587444666265514615e-01
-1.992683351631048261e+00,-5.707114702094285841e-01,8.645237811174034670e-01
-1.993147673772858619e+00,-5.578892554820334970e-01,8.701930168154450307e-01
-1.993596785920920933e+00,-5.450227870979067468e-01,8.757518490898289487e-01
-1.994030686707159994e+00,-5.321128941447784699e-01,8.811999592101968926e-01
-1.994449374809839970e+00,-5.191604079335357946e-01,8.865370343622744898e-01
-1.994852848953563740e+00,-5.061661619568647019e-01,8.917627676631814104e-01
-1.995241107909279554e+00,-4.931309918477873033e-01,8.968768581764531289e-01
-1.995614150494282590e+00,-4.800557353380953685e-01,9.018790109267768029e-01
-1.995971975572221169e+00,-4.669412322166830998e-01,9.067689369144371625e-01
-1.996314582053097197e+00,-4.537883242877820411e-01,9.115463531294737409e-01
-1.996641968893273278e+00,-4.405978553290966770e-01,9.162109825655503359e-01
-1.996954135095470706e+00,-4.273706710498475503e-01,9.207625542335300395e-01
-1.997251079708777910e+00,-4.141076190487197883e-01,9.252008031747631644e-01
-1.997532801828650673e+00,-4.008095487717209804e-01,9.295254704740820717e-01
-1.997799300596913463e+00,-3.874773114699508469e-01,9.337363032725026768e-01
-1.998050575201764545e+00,-3.741117601572828688e-01,9.378330547796341898e-01
-1.998286624877779527e+00,-3.607137495679615391e-01,9.418154842857964226e-01
-1.998507448905909145e+00,-3.472841361141175698e-01,9.456833571738394451e-01
-1.998713046613485256e+00,-3.338237778432007752e-01,9.494364449306732512e-01
-1.998903417374221281e+00,-3.203335343953350178e-01,9.530745251584976652e-01
-1.999078560608215538e+00,-3.068142669605967154e-01,9.565973815857414797e-01
-1.999238475781950797e+00,-2.932668382362175752e-01,9.600048040776996139e-01
-1.999383162408298276e+00,-2.796921123837159961e-01,9.632965886468790595e-01
-1.999512620046516309e+00,-2.660909549859571399e-01,9.664725374630428467e-01
-1.999626848302255455e+00,-2.524642330041440563e-01,9.695324588629606888e-01
-1.999725846827556497e+00,-2.388128147347435837e-01,9.724761673598568690e-01
-1.999809615320852885e+00,-2.251375697663463848e-01,9.753034836525629192e-01
-1.999878153526970515e+00,-2.114393689364661433e-01,9.780142346343717596e-01
-1.999931461237130392e+00,-1.977190842882769195e-01,9.806082534015865271e-01
-1.999969538288949300e+00,-1.839775890272938585e-01,9.830853792617777476e-01
-1.999992384566435577e+00,-1.702157574779964710e-01,9.854454577417327554e-01
-1.999999999999997558e+00,-1.564344650403987347e-01,9.876883405951099038e-01
-1.999992384566436687e+00,-1.426345881465667376e-01,9.898138858097891291e-01
-1.999969538288949966e+00,-1.288170042170868057e-01,9.918219576149199801e-01
-1.999931461237132391e+00,-1.149825916174854329e-01,9.937124264876698865e-01
-1.999878153526972957e+00,-1.011322296146040384e-01,9.954851691596726670e-01
-1.999809615320855549e+00,-8.726679833292952382e-02,9.971400686231656207e-01
-1.999725846827560272e+00,-7.338717871088362710e-02,9.986770141368367382e-01
-1.999626848302259896e+00,-5.949425245707291865e-02,1.000095901231357276e+00
-1.999512620046521416e+00,-4.558890200650131397e-02,1.001396631714619678e+00
-1.999383162408303383e+00,-3.167201047674722547e-02,1.002579113676664413e+00
-1.999238475781957236e+00,-1.774446162410794545e-02,1.003643261494312489e+00
-1.999078560608222421e+00,-3.807139799712666497e-03,1.004588995835482779e+00
-1.998903417374228608e+00,1.013907009439331090e-02,1.005416243663215914e+00
-1.998713046613493027e+00,2.409328264919115975e-02,1.006124938239386646e+00
-1.998507448905917583e+00,3.805461199265597338e-02,1.006715019128112676e+00
-1.998286624877788631e+00,5.202217183374660547e-02,1.007186432198864168e+00
-1.998050575201774537e+00,6.599507550641624254e-02,1.007539129629259955e+00
-1.997799300596923677e+00,7.997243601364124876e-02,1.007773069907566876e+00
-1.997532801828661331e+00,9.395336607146631547e-02,1.007888217834887579e+00
-1.997251079708789234e+00,1.079369781530639255e-01,1.007884544527049009e+00
-1.996954135095482696e+00,1.219223845328056138e-01,1.007762027416177597e+00
-1.996641968893285490e+00,1.359086973303434420e-01,1.007520650251980010e+00
-1.996314582053110742e+00,1.498950285546993000e-01,1.007160403102708157e+00
-1.995971975572235158e+00,1.638804901483597032e-01,1.006681282355824436e+00
-1.995614150494297245e+00,1.778641940313745451e-01,1.006083290718360557e+00
-1.995241107909294653e+00,1.918452521454570847e-01,1.005366437216969500e+00
-1.994852848953579727e+00,2.058227764980836705e-01,1.004530737197674384e+00
-1.994449374809856401e+00,2.197958792065899947e-01,1.003576212325307804e+00
-1.994030686707177091e+00,2.337636725422637396e-01,1.002502890582650075e+00
-1.993596785920938030e+00,2.477252689744291747e-01,1.001310806269260612e+00
-1.993147673772877049e+00,2.616797812145230662e-01,1.000000000000000444e+00
-1.992683351631066468e+00,2.756263222601598728e-01,9.985705187032566377e-01
-1.992203820909913103e+00,2.895640054391827589e-01,9.970224156188536302e-01
-1.991709083070150710e+00,3.034919444537003685e-01,9.953557502956641434e-01
-1.991199139618835323e+00,3.174092534241046981e-01,9.935705885889155597e-01
-1.990673992109343926e+00,3.313150469330707337e-01,9.916670026571886565e-01
-1.990133642141367565e+00,3.452084400695336064e-01,9.896450709591105843e-01
-1.989578091360905132e+00,3.590885484726424326e-01,9.875048782497498623e-01
-1.989007341460260703e+00,3.729544883756868434e-01,9.852465155766992888e-01
-1.988421394178037316e+00,3.868053766499982005e-01,9.828700802758587596e-01
-1.987820251299132535e+00,4.006403308488170056e-01,9.803756759669139953e-01
-1.987203914654731562e+00,4.144584692511322777e-01,9.777634125485081817e-01
-1.986572386122302802e+00,4.282589109054831811e-01,9.750334061931158480e-01
-1.985925667625591196e+00,4.420407756737246840e-01,9.721857793416078808e-01
-1.985263761134614002e+00,4.558031842747575779e-01,9.692206606975152239e-01
-1.984586668665652809e+00,4.695452583282141434e-01,9.661381852209919296e-01
-1.983894392281249530e+00,4.832661203981031273e-01,9.629384941224728989e-01
-1.983186934090196862e+00,4.969648940364095879e-01,9.596217348560304172e-01
-1.982464296247536062e+00,5.106407038266480569e-01,9.561880611124282670e-01
-1.981726480954546732e+00,5.242926754273654621e-01,9.526376328118767445e-01
-1.980973490458742603e+00,5.379199356155953682e-01,9.489706160964818116e-01
-1.980205327053863318e+00,5.515216123302560947e-01,9.451871833223988162e-01
-1.979421993079867548e+00,5.650968347154967653e-01,9.412875130516806799e-01
-1.978623490922926775e+00,5.786447331639830161e-01,9.372717900438302108e-01
-1.977809823015416635e+00,5.921644393601258605e-01,9.331402052470501030e-01
-1.976980991835911361e+00,6.056550863232470494e-01,9.288929557891933975e-01
-1.976136999909173353e+00,6.191158084506824810e-01,9.245302449684175139e-01
-1.975277849806149622e+00,6.325457415608199963e-01,9.200522822435390768e-01
-1.974403544143959577e+00,6.459440229360672303e-01,9.154592832240876499e-01
-1.973514085585889921e+00,6.593097913657530729e-01,9.107514696600667037e-01
-1.972609476841385989e+00,6.726421871889554094e-01,9.059290694314153791e-01
-1.971689720666042867e+00,6.859403523372553657e-01,9.009923165371735987e-01
-1.970754819861596951e+00,6.992034303774153914e-01,8.959414510843501933e-01
-1.969804777275918850e+00,7.124305665539799604e-01,8.907767192764992625e-01
-1.968839595803002718e+00,7.256209078317968908e-01,8.854983734019982178e-01
-1.967859278382958710e+00,7.387736029384558423e-01,8.801066718220325047e-01
-1.966863828002003656e+00,7.518878024066413257e-01,8.746018789582871156e-01
-1.965853247692452621e+00,7.649626586164038899e-01,8.689842652803445588e-01
-1.964827540532707362e+00,7.779973258373386047e-01,8.632541072927900627e-01
-1.963786709647250994e+00,7.909909602706765019e-01,8.574116875220255674e-01
-1.962730758206633785e+00,8.039427200912829807e-01,8.514572945027920614e-01
-1.961659689427467601e+00,8.168517654895613989e-01,8.453912227644000410e-01
-1.960573506572413027e+00,8.297172587132616295e-01,8.392137728166724209e-01
-1.959472212950173153e+00,8.425383641091903630e-01,8.329252511355970112e-01
-1.958355811915477362e+00,8.553142481648202677e-01,8.265259701486881161e-01
-1.957224306869077557e+00,8.680440795497981199e-01,8.200162482200644698e-01
-1.956077701257734613e+00,8.807270291573480181e-01,8.133964096352369610e-01
-1.954915998574207725e+00,8.933622701455706805e-01,8.066667845856101415e-01
-1.953739202357245075e+00,9.059489779786306096e-01,7.998277091526992955e-01
-1.952547316191571625e+00,9.184863304678368978e-01,7.928795252920606274e-01
-1.951340343707879121e+00,9.309735078126103458e-01,7.858225808169397864e-01
-1.950118288582816328e+00,9.434096926413375606e-01,7.786572293816339529e-01
-1.948881154538973481e+00,9.557940700521071475e-01,7.713838304645732613e-01
-1.947628945344876517e+00,9.681258276533314389e-01,7.640027493511208911e-01
-1.946361664814970860e+00,9.804041556042438765e-01,7.565143571160882763e-01
-1.945079316809614101e+00,9.926282466552800443e-01,7.489190306059768654e-01
-1.943781905235060004e+00,1.004797296188329581e+00,7.412171524209335560e-01
-1.942469434043448739e+00,1.016910502256866078e+00,7.334091108964315708e-01
-1.941141907232795560e+00,1.028967065625947974e+00,7.254953000846736666e-01
-1.939799328846977478e+00,1.040966189812091214e+00,7.174761197357171216e-01
-1.938441702975721270e+00,1.052907081123009014e+00,7.093519752783231658e-01
-1.937069033754590164e+00,1.064788948697218851e+00,7.011232778005336286e-01
-1.935681325364972949e+00,1.076611004543513994e+00,6.927904440299703648e-01
-1.934278582034070437e+00,1.088372463580300264e+00,6.843538963138635633e-01
-1.932860808034881694e+00,1.100072543674790237e+00,6.758140625988089401e-01
-1.931428007686191606e+00,1.111710465682058890e+00,6.671713764102514821e-01
-1.929980185352559774e+00,1.123285453483956475e+00,6.584262768316999637e-01
-1.928517345444303421e+00,1.134796734027875731e+00,6.495792084836732316e-01
-1.927039492417487176e+00,1.146243537365374099e+00,6.406306215023773731e-01
-1.925546630773906420e+00,1.157625096690644950e+00,6.315809715181163186e-01
-1.924038765061077738e+00,1.168940648378845371e+00,6.224307196334362136e-01
-1.922515899872220713e+00,1.180189432024260521e+00,6.131803324010042244e-01
-1.920978039846247931e+00,1.191370690478328109e+00,6.038302818012242223e-01
-1.919425189667747222e+00,1.202483669887493667e+00,5.943810452195893435e-01
-1.917857354066968778e+00,1.213527619730920604e+00,5.848331054237727589e-01
-1.916274537819812718e+00,1.224501792858031068e+00,5.751869505404563210e-01
-1.914676745747811770e+00,1.235405445525892487e+00,5.654430740319029702e-01
-1.913063982718116618e+00,1.246237837436437790e+00,5.556019746722662411e-01
-1.911436253643484573e+00,1.256998231773523322e+00,5.456641565236469704e-01
-1.909793563482259815e+00,1.267685895239817340e+00,5.356301289118893250e-01
-1.908135917238362067e+00,1.278300098093525738e+00,5.255004064021261412e-01
-1.906463319961268388e+00,1.288840114184939267e+00,5.152755087740659157e-01
-1.904775776746001403e+00,1.299305220992819532e+00,5.049559609970317720e-01
-1.903073292733108657e+00,1.309694699660602701e+00,4.945422932047443543e-01
-1.901355873108653505e+00,1.320007835032433796e+00,4.840350406698578634e-01
-1.899623523104192691e+00,1.330243915689020673e+00,4.734347437782456813e-01
-1.897876247996765464e+00,1.340402233983311708e+00,4.627419480030376953e-01
-1.896114053108874931e+00,1.350482086075994292e+00,4.519572038784120394e-01
-1.894336943808471174e+00,1.360482771970804139e+00,4.410810669731399236e-01
-1.892544925508939047e+00,1.370403595549661180e+00,4.301140978638883228e-01
-1.890738003669075074e+00,1.380243864607614279e+00,4.190568621082789158e-01
-1.888916183793078796e+00,1.390002890887598541e+00,4.079099302177044417e-01
-1.887079471430527899e+00,1.399679990115005213e+00,3.966738776299069125e-01
-1.885227872176367336e+00,1.409274482032062625e+00,3.853492846813141859e-01
-1.883361391670888896e+00,1.418785690432023072e+00,3.739367365791438358e-01
-1.881480035599716771e+00,1.428212943193156947e+00,3.624368233732631617e-01
-1.879583809693787355e+00,1.437555572312550600e+00,3.508501399278221022e-01
-1.877672719729334139e+00,1.446812913939709677e+00,3.391772858926461187e-01
-1.875746771527867507e+00,1.455984308409962180e+00,3.274188656744028147e-01
-1.873805970956160971e+00,1.465069100277660574e+00,3.155754884075325228e-01
-1.871850323926228743e+00,1.474066638349185165e+00,3.036477679249517392e-01
-1.869879836395311301e+00,1.482976275715741865e+00,2.916363227285302395e-01
-1.867894514365855185e+00,1.491797369785953897e+00,2.795417759593368245e-01
-1.865894363885495233e+00,1.500529282318252777e+00,2.673647553676659627e-01
-1.863879391047037926e+00,1.509171379453055906e+00,2.551058932828355053e-01
-1.861849601988438518e+00,1.517723031744733664e+00,2.427658265827634387e-01
-1.859805002892787051e+00,1.526183614193372229e+00,2.303451966633272563e-01
-1.857745599988287033e+00,1.534552506276319228e+00,2.178446494074977036e-01
-1.855671399548237455e+00,1.542829091979513789e+00,2.052648351542608884e-01
-1.853582407891011696e+00,1.551012759828604315e+00,1.926064086673175690e-01
-1.851478631380040429e+00,1.559102902919849765e+00,1.798700291035754129e-01
-1.849360076423792520e+00,1.567098918950798003e+00,1.670563599814188227e-01
-1.847226749475753715e+00,1.575000210250750765e+00,1.541660691487740098e-01
-1.845078657034407321e+00,1.582806183810998801e+00,1.411998287509606820e-01
-1.842915805643215998e+00,1.590516251314842533e+00,1.281583151983337054e-01
-1.840738201890600001e+00,1.598129829167383553e+00,1.150422091337209435e-01
-1.838545852409917636e+00,1.605646338525090533e+00,1.018521953996515683e-01
-1.836338763879445724e+00,1.613065205325140417e+00,8.858896300538329771e-02
-1.834116943022359614e+00,1.620385860314527804e+00,7.525320509372425415e-02
-1.831880396606709649e+00,1.627607739078948734e+00,6.184561890765547659e-02
-1.829629131445405177e+00,1.634730282071446883e+00,4.836690575675555576e-02
-1.827363154396189460e+00,1.641752934640833717e+00,3.481777098342166143e-02
-1.825082472361622354e+00,1.648675147059870838e+00,2.119892392890227947e-02
-1.822787092289055888e+00,1.655496374553215855e+00,7.511077899128420707e-03
-1.820477021170616938e+00,1.662216077325134655e+00,-6.245049869643429230e-03
-1.818152266043181697e+00,1.668833720586974989e+00,-2.006873824538329618e-02
-1.815812833988358133e+00,1.675348774584398903e+00,-3.395926223502526708e-02
-1.813458732132461781e+00,1.681760714624372932e+00,-4.791589301939847001e-02
-1.811089967646495102e+00,1.688069021101923806e+00,-6.193789798833805593e-02
-1.808706547746125715e+00,1.694273179526640360e+00,-7.602454077598642945e-02
-1.806308479691663971e+00,1.700372680548941196e+00,-9.017508129627475888e-02
-1.803895770788040753e+00,1.706367019986086753e+00,-1.043887757785845749e-01
-1.801468428384785714e+00,1.712255698847954033e+00,-1.186648768035927504e-01
-1.799026459876005957e+00,1.718038223362553296e+00,-1.330026333392906879e-01
-1.796569872700359172e+00,1.723714105001305397e+00,-1.474012907771821979e-01
-1.794098674341037425e+00,1.729282860504057995e+00,-1.618600909686531697e-01
-1.791612872325738959e+00,1.734744011903858851e+00,-1.763782722615156451e-01
-1.789112474226647986e+00,1.740097086551468886e+00,-1.909550695367248085e-01
-1.786597487660410488e+00,1.745341617139627655e+00,-2.055897142452609572e-01
-1.784067920288111786e+00,1.750477141727057262e+00,-2.202814344451802520e-01
-1.781523779815252784e+00,1.755503203762212028e+00,-2.350294548388338900e-01
-1.778965073991726653e+00,1.760419352106773916e+00,-2.498329968102478427e-01
-1.776391810611795075e+00,1.765225141058882619e+00,-2.646912784626648807e-01
-1.773803997514064257e+00,1.769920130376109624e+00,-2.796035146562498852e-01
-1.771201642581462288e+00,1.774503885298171157e+00,-2.945689170459508954e-01
-1.768584753741213156e+00,1.778975976569379114e+00,-3.095866941195157818e-01
-1.765953338964814101e+00,1.783335980460826198e+00,-3.246560512356684858e-01
-1.763307406268011190e+00,1.787583478792308611e+00,-3.397761906624324757e-01
-1.760646963710774004e+00,1.791718058953984727e+00,-3.549463116156112430e-01
-1.757972019397271879e+00,1.795739313927765979e+00,-3.701656102974126838e-01
-1.755282581475849701e+00,1.799646842308437522e+00,-3.854332799352233607e-01
-1.752578658139001044e+00,1.803440248324516437e+00,-4.007485108205318669e-01
-1.749860257623345294e+00,1.807119141858836375e+00,-4.161104903479890815e-01
-1.747127388209602339e+00,1.810683138468861086e+00,-4.315184030546159177e-01
-1.744380058222567031e+00,1.814131859406730385e+00,-4.469714306591486830e-01
-1.741618276031081436e+00,1.817464931639031667e+00,-4.624687521015226066e-01
-1.738842050048013732e+00,1.820681987866295648e+00,-4.780095435824952554e-01
-1.736051388730230238e+00,1.823782666542222541e+00,-4.935929786033958488e-01
-1.733246300578568322e+00,1.826766611892630898e+00,-5.092182280060176813e-01
-1.730426794137813751e+00,1.829633473934127341e+00,-5.248844600126343352e-01
-1.727592877996672049e+00,1.832382908492507179e+00,-5.405908402661452339e-01
-1.724744560787742964e+00,1.835014577220868803e+00,-5.563365318703501483e-01
-1.721881851187494483e+00,1.837528147617453200e+00,-5.721206954303483805e-01
-1.719004757916237081e+00,1.839923293043205010e+00,-5.879424890930572412e-01
-1.716113289738095293e+00,1.842199692739051820e+00,-6.038010685878569817e-01
-1.713207455460982853e+00,1.844357031842899897e+00,-6.196955872673510779e-01
-1.710287263936575597e+00,1.846395001406354375e+00,-6.356251961482435320e-01
-1.707352724060281934e+00,1.848313298411148997e+00,-6.515890439523340794e-01
-1.704403844771220422e+00,1.850111625785295644e+00,-6.675862771476240853e-01
-1.701440635052188233e+00,1.851789692418952749e+00,-6.836160399895335749e-01
-1.698463103929636286e+00,1.853347213180001951e+00,-6.996774745622310610e-01
-1.695471260473640829e+00,1.854783908929345193e+00,-7.157697208200635153e-01
-1.692465113797875231e+00,1.856099506535909383e+00,-7.318919166291021350e-01
-1.689444673059584234e+00,1.857293738891367285e+00,-7.480431978087802580e-01
-1.686409947459554415e+00,1.858366344924572200e+00,-7.642226981736387481e-01
-1.683360946242085321e+00,1.859317069615697093e+00,-7.804295495751725209e-01
-1.680297678694964603e+00,1.860145664010092181e+00,-7.966628819437693299e-01
-1.677220154149435372e+00,1.860851885231846969e+00,-8.129218233307470287e-01
-1.674128381980171998e+00,1.861435496497062525e+00,-8.292054999504822055e-01
-1.671022371605247914e+00,1.861896267126836202e+00,-8.455130362226321861e-01
-1.667902132486109634e+00,1.862233972559947492e+00,-8.618435548144461888e-01
-1.664767674127547004e+00,1.862448394365257665e+00,-8.781961766831622995e-01
-1.661619006077662997e+00,1.862539320253813191e+00,-8.945700211184892670e-01
-1.658456137927847962e+00,1.862506544090657190e+00,-9.109642057851742303e-01
-1.655279079312744983e+00,1.862349865906339552e+00,-9.273778467656500490e-01
-1.652087839910226785e+00,1.862069091908144847e+00,-9.438100586027619032e-01
-1.648882429441361985e+00,1.861664034491014474e+00,-9.602599543425690554e-01
-1.645662857670386225e+00,1.861134512248175277e+00,-9.767266455772254385e-01
-1.642429134404673974e+00,1.860480349981474379e+00,-9.932092424879326309e-01
-1.639181269494706994e+00,1.859701378711413833e+00,-1.009706853887959221e+00
-1.635919272834044813e+00,1.858797435686889488e+00,-1.026218587265735449e+00
-1.632643154359294968e+00,1.857768364394631444e+00,-1.042743548828009237e+00
-1.629352924050083029e+00,1.856614014568348070e+00,-1.059280843543072503e+00
-1.626048591929020626e+00,1.855334242197566930e+00,-1.075829575184044762e+00
-1.622730168061676137e+00,1.853928909536179503e+00,-1.092388846372221778e+00
-1.619397662556544715e+00,1.852397885110687037e+00,-1.108957758620479739e+00
-1.616051085565016310e+00,1.850741043728143520e+00,-1.125535412376736266e+00
-1.612690447281344142e+00,1.848958266483801793e+00,-1.142120907067469826e+00
-1.609315757942615832e+00,1.847049440768454120e+00,-1.158713341141286435e+00
-1.605927027828719655e+00,1.845014460275476553e+00,-1.175311812112538323e+00
-1.602524267262315893e+00,1.842853225007569096e+00,-1.191915416604993005e+00
-1.599107486608803308e+00,1.840565641283194553e+00,-1.208523250395544979e+00
-1.595676696276288054e+00,1.838151621742712960e+00,-1.225134408457974278e+00
-1.592231906715552814e+00,1.835611085354220906e+00,-1.241747985006745880e+00
