gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
3.754777539979756540e+01,1.667136804207538248e+01,4.812299596703547166e+01
3.816955043450246166e+01,1.565894757391314407e+01,4.797430300057401098e+01
3.876457009908812523e+01,1.463146626433794850e+01,4.782239023665370325e+01
3.933243268803407489e+01,1.358960844381151567e+01,4.766737317998668289e+01
3.987276400651528974e+01,1.253407629134020063e+01,4.750936546037703323e+01
4.038520006591239309e+01,1.146557272153716767e+01,4.734848406943741139e+01
4.086940302262521385e+01,1.038481627168513199e+01,4.718484936517881323e+01
4.132504636034126122e+01,9.292532155124776594e+00,4.701858286829864397e+01
4.175183160254626813e+01,8.189451290677949302e+00,4.684980938266320294e+01
4.214947247132901964e+01,7.076315017183413048e+00,4.667865559878679704e+01
4.251770662369752785e+01,5.953871738021977222e+00,4.650525058004203771e+01
4.285629014976529305e+01,4.822874026356689825e+00,4.632972360499272924e+01
4.316500160611592207e+01,3.684083461675923932e+00,4.615220688129306836e+01
4.344363674462422864e+01,2.538264372399397395e+00,4.597283390438516193e+01
4.369201229950240162e+01,1.386187550479189179e+00,4.579174046470713932e+01
4.390996803685817440e+01,2.286293103780152880e-01,4.560906264586662928e+01
4.409736315828046571e+01,-9.336325995835927927e-01,4.542493856231543248e+01
4.425407429748720745e+01,-2.099816803910669716e+00,4.523950711487270837e+01
4.438000465648548243e+01,-3.269134777858148322e+00,4.505290896431830561e+01
4.447507559682295408e+01,-4.440802492027597026e+00,4.486528397428447335e+01
4.453922865011034560e+01,-5.614027954439767321e+00,4.467677473876833716e+01
4.457242818132449713e+01,-6.788022752892383771e+00,4.448752421903785859e+01
4.457465862814233049e+01,-7.961994006958308390e+00,4.429767433003839017e+01
4.454592555305974599e+01,-9.135151301381551292e+00,4.410737086942788210e+01
4.448625664315037653e+01,-1.030670278750021929e+01,4.391675612939383200e+01
4.439569807344128805e+01,-1.147585965152154408e+01,4.372597494303042254e+01
4.427432014066800292e+01,-1.264183109024509122e+01,4.353517188638461732e+01
4.412221262411224387e+01,-1.380383207324772066e+01,4.334449110894190227e+01
4.393948768125802928e+01,-1.496107917641366569e+01,4.315407688117520024e+01
4.372627474072398002e+01,-1.611278959064125615e+01,4.296407293071669642e+01
4.348272740754922694e+01,-1.725818823211967867e+01,4.277462420973546386e+01
4.320901833112276336e+01,-1.839649913854995233e+01,4.258587352201298160e+01
4.290534305472338161e+01,-1.952695600220626915e+01,4.239796454282685545e+01
4.257191496757033633e+01,-2.064879484377422614e+01,4.221103877331358945e+01
4.220896745371725700e+01,-2.176125798735010974e+01,4.202523725279726108e+01
4.181675692689746171e+01,-2.286359402427119036e+01,4.184070137635460895e+01
4.139555740617417712e+01,-2.395505959306894894e+01,4.165756966060111210e+01
4.094566267531879333e+01,-2.503491629437518995e+01,4.147598198206760856e+01
4.046738715606470294e+01,-2.610243412478959968e+01,4.129607481865780727e+01
3.996106340764364973e+01,-2.715689362650043037e+01,4.111798527786364588e+01
3.942704531210445396e+01,-2.819758214659950468e+01,4.094184673157285914e+01
3.886570310516962934e+01,-2.922379613033953660e+01,4.076779281181152470e+01
3.827742687771147700e+01,-3.023484194942894021e+01,4.059595577762652852e+01
3.766262613898635436e+01,-3.123003635736913353e+01,4.042646607765834688e+01
3.702172523996760134e+01,-3.220870837845426848e+01,4.025945052033036831e+01
3.635516914000621114e+01,-3.317019569970923953e+01,4.009503561205653455e+01
3.566342085818893537e+01,-3.411385092270857911e+01,3.993334573250015751e+01
3.494695766134120873e+01,-3.503903210483876052e+01,3.977450401688127357e+01
3.420627554955745353e+01,-3.594511887048107468e+01,3.961862968195831769e+01
3.344188775832032690e+01,-3.683149591390742472e+01,3.946584013603450813e+01
3.265432246843531772e+01,-3.769756688542867096e+01,3.931625301807422090e+01
3.184412202541107106e+01,-3.854274490143474452e+01,3.916997953758554729e+01
3.101184880688349566e+01,-3.936646057398675680e+01,3.902713097044664892e+01
3.015807628303736365e+01,-4.016815758593928365e+01,3.888781510303027744e+01
2.928339445995739254e+01,-4.094729493728812031e+01,3.875213820998577319e+01
2.838840446973821940e+01,-4.170334447614143869e+01,3.862020217760832708e+01
2.747372619823144646e+01,-4.243579853140256830e+01,3.849210735576007636e+01
2.653999107649858757e+01,-4.314416170725953492e+01,3.836795182945760985e+01
2.558784126116395541e+01,-4.382795596712342245e+01,3.824782770154174472e+01
2.461793395915264071e+01,-4.448672116033435486e+01,3.813182734371562077e+01
2.363093752570879147e+01,-4.512001245042559816e+01,3.802003935795203660e+01
2.262753240630380702e+01,-4.572740336186536325e+01,3.791254850073349303e+01
2.160841126881572194e+01,-4.630848278125385065e+01,3.780943551403274938e+01
2.057427275351555096e+01,-4.686286273109307388e+01,3.771078028191749354e+01
1.952583271970788203e+01,-4.739016795883637911e+01,3.761665757633089413e+01
1.846381160945071542e+01,-4.789004340535412751e+01,3.752713873305922476e+01
1.738894008576663097e+01,-4.836215452570777984e+01,3.744229420907517891e+01
1.630195955440632005e+01,-4.880618297664845073e+01,3.736218723113276496e+01
1.520361772256666022e+01,-4.922183069276128720e+01,3.728688077762976860e+01
1.409466979142760401e+01,-4.960881981511967354e+01,3.721643060311360074e+01
1.297588100161745039e+01,-4.996688997183768777e+01,3.715089566621473693e+01
1.184801916360374996e+01,-5.029580321260151266e+01,3.709032291528506420e+01
1.071186189726388527e+01,-5.059533843686897114e+01,3.703476099668731081e+01
9.568190501207844534e+00,-5.086529768193325651e+01,3.698425373313169473e+01
8.417790791054782673e+00,-5.110549962455080930e+01,3.693884151610738087e+01
7.261455161685123727e+00,-5.131578531668407805e+01,3.689855942581525738e+01
6.099978508081174589e+00,-5.149601664652799116e+01,3.686344142919306677e+01
4.934161038952784573e+00,-5.164607530117359602e+01,3.683351607112198423e+01
3.764802036898065474e+00,-5.176586368997318743e+01,3.680880711280871509e+01
2.592708883829005995e+00,-5.185530402518131865e+01,3.678933701024667613e+01
1.418684266676935701e+00,-5.191433980054260644e+01,3.677512277098777815e+01
2.435377414409376773e-01,-5.194293659416578635e+01,3.676617832266320107e+01
-9.319238069592943319e-01,-5.194107760646964067e+01,3.676251309154410052e+01
-2.106891800014979665e+00,-5.190877009071264325e+01,3.676413349266734798e+01
-3.280558650020374944e+00,-5.184603958462293605e+01,3.677104003557928280e+01
-4.452118080425138125e+00,-5.175293448841242849e+01,3.678323396215802177e+01
-5.620762211475009984e+00,-5.162952346189862851e+01,3.680070666337217489e+01
-6.785690284559775520e+00,-5.147589261360602819e+01,3.682345168120254186e+01
-7.946101056033227472e+00,-5.129215320967200142e+01,3.685145465674905552e+01
-9.101197498001114994e+00,-5.107843521599817649e+01,3.688469877491933602e+01
-1.025018311333566423e+01,-5.083488823976998816e+01,3.692316179137428378e+01
-1.139227141199452653e+01,-5.056168374423226197e+01,3.696682223747567519e+01
-1.252667587876970856e+01,-5.025901160771373100e+01,3.701564989098585556e+01
-1.365261720902721621e+01,-4.992708358432837912e+01,3.706961496980538584e+01
-1.476932060025722393e+01,-4.956613009406999737e+01,3.712867965881115850e+01
-1.587602013328360684e+01,-4.917640318621426587e+01,3.719280597429798263e+01
-1.697195449836071290e+01,-4.875817302857778657e+01,3.726195028431645540e+01
-1.805637111155951402e+01,-4.831172766172920774e+01,3.733606743072974865e+01
-1.912852415849416587e+01,-4.783737893513006867e+01,3.741510750800176766e+01
-2.018767698357148177e+01,-4.733545318795909651e+01,3.749901587880186327e+01
-2.123310316357845906e+01,-4.680629823523752009e+01,3.758773546907229246e+01
-2.226408177756484719e+01,-4.625027937675941558e+01,3.768120796573820996e+01
-2.327990634486752697e+01,-4.566778067082327652e+01,3.777936716548293106e+01
-2.427987867393354549e+01,-4.505920431189204578e+01,3.788214755501292075e+01
-2.526331121374057886e+01,-4.442497060987405177e+01,3.798947876377351207e+01
-2.622952760032608310e+01,-4.376551539135184044e+01,3.810128555726293342e+01
-2.717786576097876150e+01,-4.308129448146337381e+01,3.821749270341974380e+01
-2.810767200750553840e+01,-4.237277962018679034e+01,3.833802045945760995e+01
-2.901830822273286614e+01,-4.164045873592588265e+01,3.846278410648904611e+01
-2.990915011297032677e+01,-4.088483460945847980e+01,3.859169882481032943e+01
-3.077958336939301631e+01,-4.010642831324843627e+01,3.872467522481183266e+01
-3.162901078592521742e+01,-3.930577685217492245e+01,3.886162225941808401e+01
-3.245684892966676216e+01,-3.848343078803900852e+01,3.900244525409860330e+01
-3.326252812586120911e+01,-3.763995500555594731e+01,3.914704501477866927e+01
-3.404549619496045665e+01,-3.677593016625340283e+01,3.929532298722052275e+01
-3.480521288665227075e+01,-3.589194968863441915e+01,3.944717659853773739e+01
-3.554115789587731911e+01,-3.498862336919781058e+01,3.960250017824576929e+01
-3.625282520582422308e+01,-3.406657053846694794e+01,3.976118648389590504e+01
-3.693972513353990905e+01,-3.312642591495428235e+01,3.992312358174888942e+01
-3.760138517804536207e+01,-3.216883502336510503e+01,4.008820218108152744e+01
-3.823735056311375047e+01,-3.119445745540139470e+01,4.025630573328031403e+01
-3.884718579919645975e+01,-3.020396013802088930e+01,4.042731816696391434e+01
-3.943046983250472692e+01,-2.919802685713383639e+01,4.060112021561847229e+01
-3.998680203550281931e+01,-2.817734635652147190e+01,4.077759267503052598e+01
-4.051580059850544302e+01,-2.714262103131160941e+01,4.095661057051191278e+01
-4.101710052988840260e+01,-2.609455994262009426e+01,4.113805089724601771e+01
-4.149035850884737187e+01,-2.503388504287752170e+01,4.132178743201881588e+01
-4.193524776768067852e+01,-2.396132440801292773e+01,4.150769290760577945e+01
-4.235146334272707236e+01,-2.287761339793563664e+01,4.169563689928220640e+01
-4.273871694413932687e+01,-2.178349722163282465e+01,4.188549048633077376e+01
-4.309674416271172959e+01,-2.067972744472974256e+01,4.207711962305017295e+01
-4.342529745692510090e+01,-1.956706027768758460e+01,4.227039268948893636e+01
-4.372415093073905723e+01,-1.844626096287385408e+01,4.246517406671490136e+01
-4.399309733202915140e+01,-1.731809928898456974e+01,4.266133009313259095e+01
-4.423195380137834576e+01,-1.618334883526937773e+01,4.285872192041891537e+01
-4.444055310309006046e+01,-1.504278825713304890e+01,4.305721365200447082e+01
-4.461875427016428830e+01,-1.389720151469244414e+01,4.325666725474776086e+01
-4.476642994855994573e+01,-1.274737456631045518e+01,4.345694357152935794e+01
-4.488348206602445600e+01,-1.159409575634195910e+01,4.365790337446983926e+01
-4.496982654449698913e+01,-1.043815722122121770e+01,4.385940706311044579e+01
-4.502540508631330596e+01,-9.280352767176800910e+00,4.406131430859095133e+01
-4.505017737843330394e+01,-8.121477848057438109e+00,4.426348515104937320e+01
-4.504412641529069106e+01,-6.962324289833081714e+00,4.446577709749266916e+01
-4.500725490536375162e+01,-5.803691086975726776e+00,4.466805183760469333e+01
-4.493958828432411678e+01,-4.646371080203706150e+00,4.487016695640077302e+01
-4.484116983790698185e+01,-3.491159336422668957e+00,4.507198241914666426e+01
-4.471206890149406377e+01,-2.338848980873246663e+00,4.527335795509048921e+01
-4.455237023083599013e+01,-1.190230046403118358e+00,4.547415317230765908e+01
-4.436218513980895750e+01,-4.609044047481996448e-02,4.567422877069004983e+01
-4.414164238224852710e+01,1.092783579154737117e+00,4.587344496143922612e+01
-4.389089026077892441e+01,2.225612649579006952e+00,4.607166356751273639e+01
-4.361010320823301356e+01,3.351617835761553366e+00,4.626874707036003542e+01
-4.329947058666218140e+01,4.470026760025957557e+00,4.646455714702582185e+01
-4.295920536095786701e+01,5.580073682298717586e+00,4.665895872824415846e+01
-4.258953932720531554e+01,6.680995060108489980e+00,4.685181562256614285e+01
-4.219072596999943414e+01,7.772036775669888264e+00,4.704299543023548580e+01
-4.176303759608887134e+01,8.852450260471549370e+00,4.723236286708014831e+01
-4.130676623066142383e+01,9.921493251025001570e+00,4.741978748093887930e+01
-4.082222373005941307e+01,1.097843368701686728e+01,4.760513868750863509e+01
-4.030974240398656860e+01,1.202254559828872793e+01,4.778828660197724787e+01
-3.976967211354718046e+01,1.305311324936483963e+01,4.796910590555071963e+01
-3.920238317520225735e+01,1.406942898139461562e+01,4.814746946934305072e+01
-3.860826237437937181e+01,1.507079660171928559e+01,4.832325285596764530e+01
-3.798771679054175365e+01,1.605652811148654990e+01,4.849633531064650072e+01
-3.734117180470958886e+01,1.702594841172781415e+01,4.866659524043800644e+01
-3.666906935983238469e+01,1.797839044994638158e+01,4.883391376210943235e+01
-3.597186981582485288e+01,1.891320364490621131e+01,4.899817454625081581e+01
-3.525005006144247943e+01,1.982974502784739101e+01,4.915926457833215579e+01
-3.450410414127959768e+01,2.072738569691509269e+01,4.931707072626677757e+01
-3.373454141739177459e+01,2.160550992664932224e+01,4.947148354514516910e+01
-3.294189211819497132e+01,2.246351623891683857e+01,4.962239584022765371e+01
-3.212669657038713922e+01,2.330081586807078509e+01,4.976970242804576827e+01
-3.128951291040762683e+01,2.411683255670306991e+01,4.991330060409717362e+01
-3.043091478747996348e+01,2.491100835435374705e+01,5.005308985165917335e+01
-2.955149075812490977e+01,2.568279894993091617e+01,5.018897393225817893e+01
-2.865184175682890455e+01,2.643167331473026493e+01,5.032085824537850982e+01
-2.773258439415016596e+01,2.715711833414482967e+01,5.044864906226607815e+01
-2.679434933996289558e+01,2.785863605684361488e+01,5.057225978428699165e+01
-2.583777659716022157e+01,2.853574554067673930e+01,5.069160415741404080e+01
-2.486352318684684093e+01,2.918798147464254455e+01,5.080659776583131304e+01
-2.387225585350778090e+01,2.981489757457224954e+01,5.091716076187124429e+01
-2.286465356642218083e+01,3.041606244459607211e+01,5.102321589203081942e+01
-2.184140645157356886e+01,3.099106482657287032e+01,5.112469153318847503e+01
-2.080321549575422679e+01,3.153950927402022586e+01,5.122151354544386948e+01
-1.975079136196935892e+01,3.206101917933068535e+01,5.131361646171289692e+01
-1.868485540392063626e+01,3.255523821843962651e+01,5.140093580415820895e+01
-1.760613723421394283e+01,3.302182503071759356e+01,5.148340965722393037e+01
-1.651537536474058854e+01,3.346046076486232579e+01,5.156098268947589247e+01
-1.541331828418838867e+01,3.387084470031567918e+01,5.163359781447053365e+01
-1.430071966361246361e+01,3.425269465051869844e+01,5.170120654819442052e+01
-1.317834243322888099e+01,3.460574777723786610e+01,5.176375913666574036e+01
-1.204695537173397035e+01,3.492976231725993586e+01,5.182121420607687412e+01
-1.090733203447081756e+01,3.522451484414784773e+01,5.187353067546052898e+01
-9.760254744114158498e+00,3.548980512387303321e+01,5.192067124580941595e+01
-8.606509179106122787e+00,3.572544991585866114e+01,5.196260290424399386e+01
-7.446884592675536929e+00,3.593128566245557209e+01,5.199929649510236374e+01
-6.282176679435816702e+00,3.610717282586842458e+01,5.203072647367534387e+01
-5.113182202802755150e+00,3.625298974163533927e+01,5.205686953354707924e+01
-3.940702947755159613e+00,3.636863640400209619e+01,5.207770705037049908e+01
-2.765541859485290743e+00,3.645403241052181187e+01,5.209322544479708483e+01
-1.588502688211410607e+00,3.650911952241219183e+01,5.210341189643897053e+01
-4.103939152163949000e-01,3.653385970322644738e+01,5.210825943808045935e+01
7.679786014351842605e-01,3.652823490610424528e+01,5.210776332869904337e+01
1.945806879304775583e+00,3.649224987884134208e+01,5.210192412641634263e+01
3.122284311535741264e+00,3.642592654931310392e+01,5.209074594577118233e+01
4.296606130684566871e+00,3.632931232313984538e+01,5.207423481850247526e+01
5.467967093521939326e+00,3.620247202542302034e+01,5.205240129009391836e+01
6.635563362687457278e+00,3.604549329336953178e+01,5.202526062571983800e+01
7.798595947351969926e+00,3.585848156495679717e+01,5.199283160865015674e+01
8.956268030655836654e+00,3.564156599054923902e+01,5.195513439893015573e+01
1.010778754920210254e+01,3.539489403048460048e+01,5.191219538115243637e+01
1.125236408226915863e+01,3.511863547467969937e+01,5.186404263788254099e+01
1.238921424263795323e+01,3.481297720655883410e+01,5.181070965065315903e+01
1.351755833676646645e+01,3.447813140883038585e+01,5.175223353831324857e+01
1.463662347717130530e+01,3.411432426448523358e+01,5.168865201955510003e+01
1.574564468397406891e+01,3.372180667794403774e+01,5.162000983009040311e+01
1.684385949407268868e+01,3.330084649516003736e+01,5.154635404267857979e+01
1.793051735049269979e+01,3.285173268047394401e+01,5.146773320410645169e+01
1.900487317491914396e+01,3.237477160587442881e+01,5.138420190405499710e+01
2.006619133617132533e+01,3.187029010070262913e+01,5.129581775275795508e+01
2.111374424788855819e+01,3.133863489712556927e+01,5.120264078817007913e+01
2.214681337463791877e+01,3.078016778350283289e+01,5.110473400059692750e+01
2.316469272600076224e+01,3.019527300498616995e+01,5.100216526604449285e+01
2.416668359073145922e+01,2.958435061519809395e+01,5.089500311461446103e+01
2.515210018329974062e+01,2.894781820958488083e+01,5.078332312871717846e+01
2.612026777171691805e+01,2.828611241332305326e+01,5.066720052567374211e+01
2.707052035188162975e+01,2.759968667989360824e+01,5.054671488014714242e+01
2.800221066564101946e+01,2.688901116158364601e+01,5.042194929379164847e+01
2.891469743353614774e+01,2.615457196914337246e+01,5.029298817564098556e+01
2.980735782867876793e+01,2.539687214264971615e+01,5.015992032585660354e+01
3.067957824106961340e+01,2.461643070574905323e+01,5.002283699238953574e+01
3.153076221415919633e+01,2.381378349607874156e+01,4.988183212397171218e+01
3.236032622705378259e+01,2.298947784078626810e+01,4.973700146294004298e+01
3.316770177886608195e+01,2.214408080259236655e+01,4.958844653531887303e+01
3.395233634998026417e+01,2.127817159246360035e+01,4.943626782174919043e+01
3.471369088726692098e+01,2.039234101220812079e+01,4.928056919082477094e+01
3.545124580830203342e+01,1.948719760971688331e+01,4.912145748821610169e+01
3.616449438847349285e+01,1.856336124647507901e+01,4.895904275076721035e+01
3.685294895107723079e+01,1.762146369120031153e+01,4.879343590179092160e+01
3.751613669879728263e+01,1.666215180015932518e+01,4.862474941287545249e+01
3.815360435450185861e+01,1.568608206159217744e+01,4.845310072449637318e+01
3.876491474071161747e+01,1.469392269453794952e+01,4.827860698036714382e+01
3.934964850745976150e+01,1.368635479135955002e+01,4.810138718859660401e+01
3.990740630313818116e+01,1.266406710596062268e+01,4.792156401797451082e+01
4.043780461988817621e+01,1.162776029623460516e+01,4.773925905535968184e+01
4.094048098860165652e+01,1.057814621533415789e+01,4.755459999736249443e+01
4.141509121802090476e+01,9.515940834190470099e+00,4.736771160723338170e+01
4.186130969838189486e+01,8.441873860387961059e+00,4.717872301950323788e+01
4.227883064439614458e+01,7.356680860200399685e+00,4.698776286490180354e+01
4.266736850363999167e+01,6.261104865005326481e+00,4.679496275446533815e+01
4.302665586627004046e+01,5.155897065602699669e+00,4.660045556788093535e+01
4.335644888699248867e+01,4.041814850697459605e+00,4.640437379142759511e+01
4.365652052223277479e+01,2.919620504208324974e+00,4.620685370289406535e+01
4.392666414322967938e+01,1.790083775538392041e+00,4.600802811816295446e+01
4.416669675709765386e+01,6.539788301675419913e-01,4.580803594036600401e+01
4.437645279320050662e+01,-4.879176073581756867e-01,4.560701295489793239e+01
4.455578856714243585e+01,-1.634821043703800214e+00,4.540509700370800772e+01
4.470458155216938678e+01,-2.785947732083653428e+00,4.520242863819456858e+01
4.482273007182791247e+01,-3.940506684641572388e+00,4.499914465369620586e+01
4.491015348846472222e+01,-5.097708954653069391e+00,4.479538522326966188e+01
4.496679090045250859e+01,-6.256760404883234372e+00,4.459129136295028673e+01
4.499260567700385849e+01,-7.416868173128913000e+00,4.438700125575356736e+01
4.498757773984240060e+01,-8.577234414444395938e+00,4.418265738974542955e+01
4.495171153980160739e+01,-9.737067519107718283e+00,4.397839743828587444e+01
4.488503273022099904e+01,-1.089557119735744273e+01,4.377436343935484331e+01
4.478758589943527824e+01,-1.205195197506618499e+01,4.357069526778909108e+01
4.465943879019603457e+01,-1.320541786251035532e+01,4.336753084617121345e+01
4.450067893892397564e+01,-1.435517736437888381e+01,4.316501311844185551e+01
4.431141561212440649e+01,-1.550044357431552200e+01,4.296327729370497650e+01
4.409177833857500417e+01,-1.664043209429249615e+01,4.276246486407864467e+01
4.384191764665514768e+01,-1.777436061794377054e+01,4.256271192591638197e+01
4.356200397158281135e+01,-1.890145318651270401e+01,4.236415557447352853e+01
4.325223093187397438e+01,-2.002093840544087300e+01,4.216693226131501149e+01
4.291281102966379279e+01,-2.113204645040249829e+01,4.197118012093327621e+01
4.254397523878352416e+01,-2.223401842577269960e+01,4.177702900498972127e+01
4.214597740108207091e+01,-2.332609785984537965e+01,4.158461395910501324e+01
4.171909013084003703e+01,-2.440753796088795013e+01,4.139406804939271467e+01
4.126360701743218584e+01,-2.547759594753317103e+01,4.120552070867610439e+01
4.077983948121654123e+01,-2.653554030764722071e+01,4.101910299133518123e+01
4.026811868528219662e+01,-2.758064500075544601e+01,4.083494099160336077e+01
3.972879691843941430e+01,-2.861219474499640114e+01,4.065316176768585166e+01
3.916224180262550902e+01,-2.962948198634609653e+01,4.047389066462346108e+01
3.856884337537333352e+01,-3.063180932039315607e+01,4.029725015464059368e+01
3.794900877093387237e+01,-3.161849114486612322e+01,4.012336211906051631e+01
3.730316085017322081e+01,-3.258885127154197647e+01,3.995234579571377509e+01
3.663174390752873677e+01,-3.354222369732185172e+01,3.978431763649032149e+01
3.593521768795978488e+01,-3.447795646196349395e+01,3.961939248687419735e+01
3.521405924371006790e+01,-3.539540696895529237e+01,3.945768596410530904e+01
3.446876342409212413e+01,-3.629394761375490219e+01,3.929930732496151791e+01
3.369984145270864673e+01,-3.717296339063089050e+01,3.914436579297375829e+01
3.290781962786304149e+01,-3.803184975460963102e+01,3.899296736324574653e+01
3.209324111439211435e+01,-3.887002082328340435e+01,3.884521681160405393e+01
3.125666422199298111e+01,-3.968690054301885795e+01,3.870121515165507020e+01
3.039866258391811726e+01,-4.048192945415104305e+01,3.856105965399573421e+01
2.951982375223442645e+01,-4.125456382089392804e+01,3.842484865512611947e+01
2.862075107711571675e+01,-4.200427244303907770e+01,3.829267502236981358e+01
2.770206027678614902e+01,-4.273054290462236793e+01,3.816462959000357813e+01
2.676438000826170338e+01,-4.343287804528493012e+01,3.804079956281428565e+01
2.580835433913190613e+01,-4.411079600110403476e+01,3.792127086589518115e+01
2.483463823102600898e+01,-4.476383135844538685e+01,3.780612455035610964e+01
2.384389784453899352e+01,-4.539153784081761245e+01,3.769544037162409467e+01
2.283681524890034353e+01,-4.599348437475238427e+01,3.758929408878393019e+01
2.181407707838057419e+01,-4.656926107748375898e+01,3.748775934205966109e+01
2.077638721026304935e+01,-4.711847048131497928e+01,3.739090428192425719e+01
1.972445515701342700e+01,-4.764073673262537056e+01,3.729879645140877642e+01
1.865900355283162071e+01,-4.813570305192894949e+01,3.721149880821072031e+01
1.758075963674904330e+01,-4.860303028158546823e+01,3.712907171573584009e+01
1.649046594794416265e+01,-4.904239737791231590e+01,3.705157078527158632e+01
1.538886798647689425e+01,-4.945350356285987203e+01,3.697905053711179590e+01
1.427672037552300033e+01,-4.983606747480135368e+01,3.691156056535587737e+01
1.315478625806937352e+01,-5.018982728764001422e+01,3.684914523635986683e+01
1.202383455114051181e+01,-5.051454053226895979e+01,3.679185048935890023e+01
1.088463987574960790e+01,-5.080998416163851772e+01,3.673971330326280338e+01
9.737983646496321199e+00,-5.107595593067706830e+01,3.669277068741129710e+01
8.584651138343755150e+00,-5.131227379331077998e+01,3.665105435450619353e+01
7.425433157510926030e+00,-5.151877637016130507e+01,3.661459317882553677e+01
6.261124762217883166e+00,-5.169532121235459243e+01,3.658341142409709335e+01
5.092522664832014989e+00,-5.184178853265142095e+01,3.655753216593630839e+01
3.920428859128290977e+00,-5.195807710761378218e+01,3.653697242281936752e+01
2.745646614569773991e+00,-5.204410765256798754e+01,3.652174655147526749e+01
1.568980586513260000e+00,-5.209982091598360654e+01,3.651186427295758818e+01
3.912373808300298461e-01,-5.212518003216275275e+01,3.650733206310914625e+01
-7.867758272609689518e-01,-5.212016695464358662e+01,3.650815549395003501e+01
-1.964250783579181148e+00,-5.208478398156145062e+01,3.651433128367724379e+01
-3.140381445147233386e+00,-5.201905818123480429e+01,3.652585754732501755e+01
-4.314360886523721739e+00,-5.192303054245424221e+01,3.654272508491924754e+01
-5.485385526925962374e+00,-5.179677119181453548e+01,3.656492173574825699e+01
-6.652652636471963810e+00,-5.164036484880809752e+01,3.659243427101117874e+01
-7.815361104407494430e+00,-5.145391832077628891e+01,3.662524206497133861e+01
-8.972715614763647096e+00,-5.123755930060922026e+01,3.666332405184000720e+01
-1.012392196189587423e+01,-5.099143880867194412e+01,3.670665351787722130e+01
-1.126819104028403551e+01,-5.071572146947470117e+01,3.675520069890794872e+01
-1.240473761466608771e+01,-5.041059960564448517e+01,3.680893195322952494e+01
-1.353278517218613786e+01,-5.007628074988290479e+01,3.686781203443339905e+01
-1.465155910023450758e+01,-4.971299541182082748e+01,3.693179879178601510e+01
-1.576029315558093913e+01,-4.932098956341528151e+01,3.700084991470875195e+01
-1.685822645937336617e+01,-4.890053582676515731e+01,3.707491595306926513e+01
-1.794460737120020966e+01,-4.845192040469422068e+01,3.715394882659131071e+01
-1.901869113216901752e+01,-4.797545089620382441e+01,3.723789310302442601e+01
-2.007974172239507737e+01,-4.747145406043118498e+01,3.732669030836590451e+01
-2.112703127047816665e+01,-4.694027522377449202e+01,3.742028298103774375e+01
-2.215984283116900144e+01,-4.638227850997400736e+01,3.751860193310758973e+01
-2.317746811736362034e+01,-4.579784705793245791e+01,3.762158299043189658e+01
-2.417920965747752504e+01,-4.518738096502377743e+01,3.772915508775507476e+01
-2.516438136804221060e+01,-4.455129828520108504e+01,3.784124546454750515e+01
-2.613230742097596249e+01,-4.389003483375064008e+01,3.795777486479772023e+01
-2.708232383639686347e+01,-4.320404435459737158e+01,3.807866655128719202e+01
-2.801378109362553559e+01,-4.249379735412482262e+01,3.820383466456776489e+01
-2.892603944271954219e+01,-4.175977977395335472e+01,3.833319444116037999e+01
-2.981847436436352794e+01,-4.100249574984059109e+01,3.846665882950823345e+01
-3.069047370977574474e+01,-4.022246363661809454e+01,3.860413327354041257e+01
-3.154144136418191025e+01,-3.942021873646458374e+01,3.874552663912352557e+01
-3.237079169861863193e+01,-3.859630975452743940e+01,3.889073969859556712e+01
-3.317795753672518089e+01,-3.775130134317112862e+01,3.903967453518945518e+01
-3.396238580520721229e+01,-3.688577429758292681e+01,3.919222796634618788e+01
-3.472353921441403912e+01,-3.600032078565656235e+01,3.934829533545904923e+01
-3.546089472276371168e+01,-3.509554765237628970e+01,3.950777082308290744e+01
-3.617394819877843304e+01,-3.417207457262936288e+01,3.967054508989443207e+01
-3.686220958183152874e+01,-3.323053577735323927e+01,3.983650536565019706e+01
-3.752520944716703610e+01,-3.227157547883167865e+01,4.000553772013170573e+01
-3.816249123695364176e+01,-3.129585113527837947e+01,4.017752704565361199e+01
-3.877361976757163831e+01,-3.030403163053078330e+01,4.035235660227446886e+01
-3.935817423937508863e+01,-2.929679681668906355e+01,4.052990455284591320e+01
-3.991575561841132469e+01,-2.827483711674590694e+01,4.071005039054771402e+01
-4.044598143181429606e+01,-2.723885264073403434e+01,4.089266926847840011e+01
-4.094848726674899808e+01,-2.618955310986313734e+01,4.107763897030633160e+01
-4.142293028761137919e+01,-2.512765817722039330e+01,4.126482900504623075e+01
-4.186898456696105342e+01,-2.405389581429299284e+01,4.145411318103352016e+01
-4.228634386733726558e+01,-2.296900209941611948e+01,4.164536070930415690e+01
-4.267472332198064322e+01,-2.187372034353381878e+01,4.183844165984448438e+01
-4.303385576852205929e+01,-2.076880058027208165e+01,4.203322319434291643e+01
-4.336349515223836448e+01,-1.965500055462479168e+01,4.222957055652765490e+01
-4.366341598167723959e+01,-1.853308402817814837e+01,4.242735203322947513e+01
-4.393341249577765240e+01,-1.740381914966780030e+01,4.262642936959587558e+01
-4.417329935411753894e+01,-1.626798075237461205e+01,4.282666713850876050e+01
-4.438291212050074819e+01,-1.512634659646719726e+01,4.302792822119595684e+01
