ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
4.086856864554263780e+01,1.038398299908802969e+01,4.718401526984531102e+01
4.132421314584473748e+01,9.291698129149958518e+00,4.701774902084760299e+01
4.175099751640755130e+01,8.188617545841426093e+00,4.684897591228695291e+01
4.214863856390689989e+01,7.075481691421851238e+00,4.667782240970047525e+01
4.251687290769078942e+01,5.953038071806192377e+00,4.650441694617519772e+01
4.285545716306333475e+01,4.822040744009856716e+00,4.632888981081109137e+01
4.316416811081658977e+01,3.683249799123625046e+00,4.615137303642919875e+01
4.344280285289475785e+01,2.537430841168850204e+00,4.597200028660623161e+01
4.369117895408500374e+01,1.385354462185547586e+00,4.579090674211716561e+01
4.390913456963857442e+01,2.277957139093685635e-01,4.560822898686651428e+01
4.409652855873552113e+01,-9.344664236042463656e-01,4.542410489338934809e+01
4.425324058371597857e+01,-2.100649576047857181e+00,4.523867350800223619e+01
4.437917119501084073e+01,-3.269968511259412125e+00,4.505207493568447319e+01
4.447424190171438596e+01,-4.441635677584364394e+00,4.486445022476909372e+01
4.453839522775101756e+01,-5.614861743836688568e+00,4.467594125152300677e+01
4.457159475359872403e+01,-6.788856140491294155e+00,4.448669060469513425e+01
4.457382514354088698e+01,-7.962827601739549621e+00,4.429684147011089834e+01
4.454509215842895742e+01,-9.135984708038796143e+00,4.410653751539085476e+01
4.448542265394748085e+01,-1.030753642878604737e+01,4.391592277487055895e+01
4.439486456438373096e+01,-1.147669266474613892e+01,4.372514153479874466e+01
4.427348687191339138e+01,-1.264266478986424147e+01,4.353433821888941679e+01
4.412137956142424144e+01,-1.380466619209342660e+01,4.334365727430335369e+01
4.393865356090931584e+01,-1.496191281286761487e+01,4.315324305813388861e+01
4.372544066747106939e+01,-1.611362368485224295e+01,4.296323972447066097e+01
4.348189345898778413e+01,-1.725902146760473244e+01,4.277379111211452312e+01
4.320818519150352444e+01,-1.839733298077931778e+01,4.258504063301621301e+01
4.290450968241243856e+01,-1.952778973451123434e+01,4.239713116150998218e+01
4.257108117951798931e+01,-2.064962845661823465e+01,4.221020492441324024e+01
4.220813421605770088e+01,-2.176209161625835620e+01,4.202440339206149389e+01
4.181592345179298320e+01,-2.286442794368592146e+01,4.183986717034807157e+01
4.139472350027377701e+01,-2.395589294575007244e+01,4.165673589383602859e+01
4.094482874239684378e+01,-2.503574941678299126e+01,4.147514812000913764e+01
4.046655312638600321e+01,-2.610326794452776156e+01,4.129524122472820125e+01
3.996022995433192193e+01,-2.715772741075958052e+01,4.111715129895734577e+01
3.942621165543831552e+01,-2.819841548625736394e+01,4.094101304682368436e+01
3.886486954613050671e+01,-2.922462911978642452e+01,4.076695968507358714e+01
3.827659357719106481e+01,-3.023567502075709612e+01,4.059512284398662274e+01
3.766179206809656677e+01,-3.123087013522830802e+01,4.042563246980753888e+01
3.702089142873787608e+01,-3.220954211493003072e+01,4.025861672875567621e+01
3.635433586871512546e+01,-3.317102977898244376e+01,4.009420191266931965e+01
3.566258709440725028e+01,-3.411468356799530000e+01,3.993251234634187341e+01
3.494612399402392100e+01,-3.503986599023578918e+01,3.977367029660524622e+01
3.420544231085644782e+01,-3.594595205955886996e+01,3.961779588321430623e+01
3.344105430495174858e+01,-3.683232972479896716e+01,3.946500699158536207e+01
3.265348840344189796e+01,-3.769840029032877027e+01,3.931541918743988617e+01
3.184328883976924018e+01,-3.854357882749576447e+01,3.916914563340350952e+01
3.101101528205480662e+01,-3.936729457665428811e+01,3.902629700760900278e+01
3.015724245086501654e+01,-4.016899133951654477e+01,3.888698142435012528e+01
2.928255972663916751e+01,-4.094812786155321049e+01,3.875130435683244201e+01
2.838757074704716743e+01,-4.170417820418050070e+01,3.861936856206499868e+01
2.747289299455368905e+01,-4.243663210647812178e+01,3.849127400793589260e+01
2.653915737447196577e+01,-4.314499533618921134e+01,3.836711780251276593e+01
2.558700778379671803e+01,-4.382879002976064697e+01,3.824699412560814693e+01
2.461710067111208033e+01,-4.448755502119026772e+01,3.813099416264768138e+01
2.363010458787652723e+01,-4.512084615945424559e+01,3.801920604087781186e+01
2.262669973139266943e+01,-4.572823661429639230e+01,3.791171476794814765e+01
2.160757747977550025e+01,-4.630931717016878935e+01,3.780860217290175029e+01
2.057343991923817228e+01,-4.686369650812140009e+01,3.770994684960518128e+01
1.952499936401956404e+01,-4.739100147544628783e+01,3.761582410264867349e+01
1.846297786928307971e+01,-4.789087734289103082e+01,3.752630589574446418e+01
1.738810673732076140e+01,-4.836298804926364170e+01,3.744146080265099386e+01
1.630112601740143674e+01,-4.880701643326054295e+01,3.736135396064739922e+01
1.520278399960621485e+01,-4.922266445235773347e+01,3.728604702658228121e+01
1.409383670299814462e+01,-4.960965338861410601e+01,3.721559813551836271e+01
1.297504735847758184e+01,-4.996772404124476452e+01,3.715006186199342864e+01
1.184718588667765360e+01,-5.029663690583139157e+01,3.708948918391570970e+01
1.071102837125805429e+01,-5.059617234004588937e+01,3.703392744911071333e+01
9.567356527958525092e+00,-5.086613071577258438e+01,3.698342034453421689e+01
8.416957169775988845e+00,-5.110633255752380677e+01,3.693800786816502324e+01
7.260621668632414760e+00,-5.131661866705317010e+01,3.689772630358852723e+01
6.099145413902388846e+00,-5.149685023407964479e+01,3.686260819728163085e+01
4.933327268171946223e+00,-5.164690893304609176e+01,3.683268233860621876e+01
3.763969020601810378e+00,-5.176669700584466227e+01,3.680797374251832821e+01
2.591874838270033177e+00,-5.185613733045160956e+01,3.678850363499677201e+01
1.417850715870204281e+00,-5.191517347542318106e+01,3.677428944119497345e+01
2.427039241427480232e-01,-5.194376974021471938e+01,3.676534477631615516e+01
-9.327575425825254118e-01,-5.194191118129414519e+01,3.676167943921208092e+01
-2.107725519353646160e+00,-5.190960362403094308e+01,3.676329940870233060e+01
-3.281392223694364230e+00,-5.184687366035211653e+01,3.677020684261019312e+01
-4.452950808453320697e+00,-5.175376863216494172e+01,3.678240007950970636e+01
-5.621595914025421692e+00,-5.163035660055800946e+01,3.679987364317550202e+01
-6.786524219566650196e+00,-5.147672630080002421e+01,3.682261824972690789e+01
-7.946934992824429500e+00,-5.129298708316683530e+01,3.685062081745492435e+01
-9.102030638206406010e+00,-5.107926883963624931e+01,3.688386447931932821e+01
-1.025101724271180892e+01,-5.083572191650015526e+01,3.692232859810184209e+01
-1.139310511935110704e+01,-5.056251701295295931e+01,3.696598878419893452e+01
-1.252750934768121205e+01,-5.025984506572523713e+01,3.701481691603675728e+01
-1.365345031108566864e+01,-4.992791711984071412e+01,3.706878116308882909e+01
-1.477015423043133246e+01,-4.956696418558475159e+01,3.712784601147522778e+01
-1.587685369373558153e+01,-4.917723708178142772e+01,3.719197229212068123e+01
-1.697278818148098978e+01,-4.875900626548591532e+01,3.726111721144774691e+01
-1.805720458721705057e+01,-4.831256164820843679e+01,3.733523438457829968e+01
-1.912935773309212095e+01,-4.783821239879501519e+01,3.741427387101690982e+01
-2.018851087996204896e+01,-4.733628673309930690e+01,3.749818221278627561e+01
-2.123393623172562883e+01,-4.680713169058952872e+01,3.758690247498467585e+01
-2.226491543354115876e+01,-4.625111289804247861e+01,3.768037428873322625e+01
-2.328074006358239245e+01,-4.566861432048660419e+01,3.777853389647926008e+01
-2.428071211799673534e+01,-4.506003799956367573e+01,3.788131419962103763e+01
-2.526414448873314100e+01,-4.442580377948849701e+01,3.798864480841704960e+01
-2.623036143391201236e+01,-4.376634902079347000e+01,3.810045209414236922e+01
-2.717869904041469908e+01,-4.308212830205420829e+01,3.821665924345203535e+01
-2.810850567837520231e+01,-4.237361310979952833e+01,3.833718631491186102e+01
-2.901914244726267711e+01,-4.164129151681879648e+01,3.846195029765339513e+01
-2.990998361324859900e+01,-4.088566784908578455e+01,3.859086517211065370e+01
-3.078041703755896918e+01,-4.010726234152786418e+01,3.872384197279328077e+01
-3.162984459551753602e+01,-3.930661078287502619e+01,3.886078885305084896e+01
-3.245768258599300538e+01,-3.848426414983293142e+01,3.900161115178037363e+01
-3.326336213096919181e+01,-3.764078823082948588e+01,3.914621146202939883e+01
-3.404632956496432428e+01,-3.677676323959305904e+01,3.929448970144446918e+01
-3.480604681403242751e+01,-3.589278341882657486e+01,3.944634318451497990e+01
-3.554199176408678085e+01,-3.498945663424910890e+01,3.960166669655978211e+01
-3.625365861829312308e+01,-3.406740395928272847e+01,3.976035256940447482e+01
-3.694055824328724924e+01,-3.312725925066920496e+01,3.992229075869499866e+01
-3.760221850397981314e+01,-3.216966871530711813e+01,4.008736892279249986e+01
-3.823818458671863141e+01,-3.119529046860611743e+01,4.025547250319414161e+01
-3.884801931058694180e+01,-3.020479408466059823e+01,4.042648480642241537e+01
-3.943130342662411181e+01,-2.919886013855154516e+01,4.060028708732549063e+01
-3.998763590476356455e+01,-2.817817974108930557e+01,4.077675863373021059e+01
-4.051663420829129336e+01,-2.714345406631673896e+01,4.095577685238779253e+01
-4.101793455563652913e+01,-2.609539387209599681e+01,4.113721735615260400e+01
-4.149119216931526921e+01,-2.503471901410762968e+01,4.132095405233278029e+01
-4.193608151185573263e+01,-2.396215795359510281e+01,4.150685923215101525e+01
-4.235229650854405037e+01,-2.287844725919181954e+01,4.169480366125329596e+01
-4.273955075683741711e+01,-2.178433110317219956e+01,4.188465667120269842e+01
-4.309757772230101125e+01,-2.068056075247203296e+01,4.207628625189460081e+01
-4.342613092093442617e+01,-1.956789405482689048e+01,4.226955914482927312e+01
-4.372498408776230860e+01,-1.844709492038082388e+01,4.246434093717726910e+01
-4.399393133157384739e+01,-1.731893279912049977e+01,4.266049615657287575e+01
-4.423278727570477997e+01,-1.618418215449314701e+01,4.285788836656958267e+01
-4.444138718476536098e+01,-1.504362193356903887e+01,4.305638026269225804e+01
-4.461958707722737927e+01,-1.389803503411174290e+01,4.325583376901980870e+01
-4.476726382379291636e+01,-1.274820776892131313e+01,4.345611013523159727e+01
-4.488431523147740165e+01,-1.159492932781773433e+01,4.365707003405134401e+01
-4.497066011334918301e+01,-1.043899123763343972e+01,4.385857365902113258e+01
-4.502623834387778601e+01,-9.281186820585100250e+00,4.406048082253903431e+01
-4.505101089985274143e+01,-8.122310651395968861e+00,4.426265105409272138e+01
-4.504495988684500674e+01,-6.963158013540997615e+00,4.446494369862198681e+01
-4.500808855119254304e+01,-5.804524354987492529e+00,4.466721801494312416e+01
-4.494042127750203974e+01,-4.647204743804526750e+00,4.486933327416745954e+01
-4.484200357166806583e+01,-3.491993324014259770e+00,4.507114885804738691e+01
-4.471290202942154934e+01,-2.339682772058339300e+00,4.527252435718236967e+01
-4.455320429042878061e+01,-1.191063754252105866e+00,4.547331966901816003e+01
-4.436301897797252991e+01,-4.692438559837712464e-02,4.567339509557267974e+01
-4.414247562425637739e+01,1.091950309667664154e+00,4.587261144082157216e+01
-4.389172458138344979e+01,2.224778935433105342e+00,4.607083010767786391e+01
-4.361093691807056416e+01,3.350784258592658826e+00,4.626791319449901607e+01
-4.330030430216833537e+01,4.469193741097778450e+00,4.646372359105667016e+01
-4.296003886906781588e+01,5.579240068805320085e+00,4.665812507390320718e+01
-4.259037307608375045e+01,6.680161676762306655e+00,4.685098240107105738e+01
-4.219155954291413479e+01,7.771203270567255572e+00,4.704216140604006569e+01
-4.176387087828543088e+01,8.851616343450018576e+00,4.723152909090959639e+01
-4.130759949290209221e+01,9.920659688715847579e+00,4.741895371871211040e+01
-4.082305739882861673e+01,1.097759990720204115e+01,4.760430490480590038e+01
-4.031057599544140402e+01,1.202171190939935563e+01,4.778745370728497477e+01
-3.977050584209733586e+01,1.305227941189367158e+01,4.796827271634525403e+01
-3.920321641767443310e+01,1.406859542778725114e+01,4.814663614254644841e+01
-3.860909586714966935e+01,1.506996275076377501e+01,4.832241990391025155e+01
-3.798855073538741323e+01,1.605569443246459471e+01,4.849550171179601676e+01
-3.734200568832081046e+01,1.702511425284906110e+01,4.866576115549582227e+01
-3.666990322171731975e+01,1.797755718321622709e+01,4.883307978549233752e+01
-3.597270335772781635e+01,1.891236984157040268e+01,4.899734119532291032e+01
-3.525088332942717528e+01,1.982891094001815802e+01,4.915843110199516275e+01
-3.450493725356257357e+01,2.072655172388992995e+01,4.931623742489979634e+01
-3.373537579173363099e+01,2.160467640228494091e+01,4.947065036316765685e+01
-3.294272580023659458e+01,2.246268256974427757e+01,4.962156247141879817e+01
-3.212752996881250311e+01,2.329998161876266494e+01,4.976886873385320342e+01
-3.129034644854686675e+01,2.411599914285598345e+01,4.991246663663289240e+01
-3.043174846917574428e+01,2.491017532990831285e+01,5.005225623850708416e+01
-2.955232394606061419e+01,2.568196534552813759e+01,5.018814023963329163e+01
-2.865267507710118622e+01,2.643083970615137090e+01,5.032002404854775790e+01
-2.773341792986244769e+01,2.715628464163453160e+01,5.044781584724089640e+01
-2.679518201919881903e+01,2.785780244708992015e+01,5.057142665429388018e+01
-2.583860987566492184e+01,2.853491182372095736e+01,5.069077038603433039e+01
-2.486435660500857736e+01,2.918714820842416913e+01,5.080576391567021233e+01
-2.387308943904800174e+01,2.981406409193144214e+01,5.091632713036253932e+01
-2.286548727824094840e+01,3.041522932527433554e+01,5.102238298619868573e+01
-2.184224022625914685e+01,3.099023141436008544e+01,5.112385756102995771e+01
-2.080404911688715330e+01,3.153867580245753288e+01,5.122068010513787328e+01
-1.975162503356959576e+01,3.206018614039835768e+01,5.131278308969601909e+01
-1.868568882193630643e+01,3.255440454430902264e+01,5.140010225299477753e+01
-1.760697059563913669e+01,3.302099184069611226e+01,5.148257664439858416e+01
-1.651620923583924494e+01,3.345962779871686621e+01,5.156014866600663282e+01
-1.541415188468787711e+01,3.387001134947530545e+01,5.163276411198942384e+01
-1.430155343314746652e+01,3.425186079219413671e+01,5.170037220557512114e+01
-1.317917600350451224e+01,3.460491398712004241e+01,5.176292563366151711e+01
-1.204778842692839369e+01,3.492892853503034445e+01,5.182038057903089623e+01
-1.090816571643438948e+01,3.522368194321772705e+01,5.187269675014665893e+01
-9.761088535612044481e+00,3.548897177783909029e+01,5.191983740851202356e+01
-8.607342663482894451e+00,3.572461580252385005e+01,5.196176939357353319e+01
-7.447718455854300146e+00,3.593045210314622295e+01,5.199846314515273349e+01
-6.283010303538580921e+00,3.610633919867633779e+01,5.202989272339181781e+01
-5.114016087808576749e+00,3.625215613803334946e+01,5.205603582620069147e+01
-3.941536633462978223e+00,3.636780258287436141e+01,5.207687380419382350e+01
-2.766375159876094170e+00,3.645319887626219213e+01,5.209239167310815333e+01
-1.589336730408378306e+00,3.650828609716455730e+01,5.210257812369411567e+01
-4.112277005548935493e-01,3.653302610074710799e+01,5.210742552907383640e+01
7.671448347900209352e-01,3.652740154443266363e+01,5.210692994956251312e+01
1.944973594573087494e+00,3.649141589970862043e+01,5.210109113495023081e+01
3.121451664948336369e+00,3.642509344967394469e+01,5.208991252424377194e+01
4.295773052390024382e+00,3.632847927232769081e+01,5.207340124286896099e+01
5.467133236173189914e+00,3.620163920960975901e+01,5.205156809733693990e+01
6.634729719843202034e+00,3.604465982221559983e+01,5.202442756737785601e+01
7.797762581296415973e+00,3.585764833021492848e+01,5.199199779554911061e+01
8.955435021094947601e+00,3.564073253951564624e+01,5.195430057432518822e+01
1.010695390863978993e+01,3.539406075422281361e+01,5.191136133067899294e+01
1.125153032582799462e+01,3.511780167495260940e+01,5.186320910816606045e+01
1.238838010782139598e+01,3.481214428317071707e+01,5.180987654652451369e+01
1.351672438055616787e+01,3.447729771163486134e+01,5.175139985880506543e+01
1.463579009462498171e+01,3.411349110102908355e+01,5.168781880604796442e+01
1.574481055516581840e+01,3.372097344288874865e+01,5.161917666952447803e+01
1.684302594739433800e+01,3.330001340892358286e+01,5.154552022056259375e+01
1.792968385741962223e+01,3.285089916685507916e+01,5.146689968797842596e+01
1.900403978798638249e+01,3.237393818289524461e+01,5.138336872313583825e+01
2.006535766879024152e+01,3.186945701100095363e+01,5.129498436265917150e+01
2.111291036101629004e+01,3.133780106904895035e+01,5.120180698882496273e+01
2.214598015575516854e+01,3.077933440208440175e+01,5.110390028766035897e+01
2.316385926595523159e+01,3.019443943280530007e+01,5.100133120477745763e+01
2.416585031157339358e+01,2.958351669945349727e+01,5.089416989897424060e+01
2.515126679759246642e+01,2.894698458129186491e+01,5.078248969363459508e+01
2.611943358457724429e+01,2.828527901185578841e+01,5.066636702596095176e+01
2.706968735144682370e+01,2.759885318017513356e+01,5.054588139407493941e+01
2.800137705014619627e+01,2.688817722017172329e+01,5.042111530202247138e+01
2.891386435190529269e+01,2.615373788844461700e+01,5.029215420272178960e+01
2.980652408477984139e+01,2.539603823066453359e+01,5.015908643889340368e+01
3.067874466217412177e+01,2.461559723680518985e+01,5.002200318201339257e+01
3.152992850205188091e+01,2.381294948544855217e+01,4.988099836933166387e+01
3.235949243654828678e+01,2.298864477740697154e+01,4.973616863899912488e+01
3.316686811170200144e+01,2.214324775891384789e+01,4.958761326334829533e+01
3.395150237703364837e+01,2.127733753464045208e+01,4.943543408037352549e+01
3.471285766470347767e+01,2.039150727080449244e+01,4.927973542345795721e+01
3.545041235798860413e+01,1.948636378864192764e+01,4.912062404939580773e+01
3.616366114882709581e+01,1.856252714852089980e+01,4.895820906475942991e+01
3.685211538418413824e+01,1.762063022498268694e+01,4.879260185066200251e+01
3.751530340100253369e+01,1.666131827300063506e+01,4.862391598596746434e+01
3.815277084950843545e+01,1.568524848575463082e+01,4.845226716900075559e+01
3.876408100465042850e+01,1.469308954422376701e+01,4.827777313781199098e+01
3.934881506545855956e+01,1.368552115890614829e+01,4.810055358904973843e+01
3.990657244211847399e+01,1.266323360397952058e+01,4.792073009549876872e+01
4.043697103056340580e+01,1.162692724422229240e+01,4.773842602233931842e+01
4.093964747439638074e+01,1.057731205501895921e+01,4.755376644218510762e+01
4.141425741396270865e+01,9.515107135778675840e+00,4.736687804895892384e+01
4.186047572240241266e+01,8.441040217100706400e+00,4.717788907066428550e+01
4.227799672852052026e+01,7.355847162024457653e+00,4.698692918111371597e+01
4.266653442632275528e+01,6.260271461705466223e+00,4.679412941067388942e+01
4.302582267107290193e+01,5.155063725863485047e+00,4.659962205608890429e+01
4.335561536173749175e+01,4.040981168351493125e+00,4.640354058944380000e+01
4.365568660969280046e+01,2.918787088198270041e+00,4.620601956633053931e+01
4.392583089357855641e+01,1.789250346480319331e+00,4.600719453327955222e+01
4.416586320019227685e+01,6.531448393812301356e-01,4.580720193452042110e+01
4.437561915132756241e+01,-4.887510321999025131e-01,4.560617901813555619e+01
4.455495511646959272e+01,-1.635654896127922697e+00,4.540426374167115142e+01
4.470374831127045212e+01,-2.786780945233156448e+00,4.520159467727043534e+01
4.482189688173694009e+01,-3.941340475867463944e+00,4.499831091639367742e+01
4.490931997407305687e+01,-5.098542428446049435e+00,4.479455197419102319e+01
4.496595779012941563e+01,-6.257593929604297500e+00,4.459045769359303790e+01
4.499177162842147482e+01,-7.417700835598169284e+00,4.438616814918495379e+01
4.498674391068863088e+01,-8.578068276575828932e+00,4.418182355093062341e+01
4.495087819397586060e+01,-9.737901201347412439e+00,4.397756414781178336e+01
4.488419916822966371e+01,-1.089640492227961310e+01,4.377353013144902860e+01
4.478675263941006790e+01,-1.205278565994158413e+01,4.356986153977013032e+01
4.465860549813011460e+01,-1.320625108712914120e+01,4.336669816079206186e+01
4.449984567384446166e+01,-1.435601087189402314e+01,4.316417943658233725e+01
4.431058207461839515e+01,-1.550127721920645030e+01,4.296244436746550122e+01
4.409094451251878155e+01,-1.664126541087950173e+01,4.276163141654042477e+01
4.384108361467762904e+01,-1.777519434338530857e+01,4.256187841457378340e+01
4.356117072008984792e+01,-1.890228706319468088e+01,4.236332246533468293e+01
4.325139776221534760e+01,-2.002177129927288135e+01,4.216609985143534800e+01
4.291197713746637987e+01,-2.113287999236704806e+01,4.197034594074238356e+01
4.254314155966999778e+01,-2.223485182072212396e+01,4.177619509342259363e+01
4.214514390060558213e+01,-2.332693172186533204e+01,4.158378056968674485e+01
4.171825701672648989e+01,-2.440837141010122835e+01,4.139323443829496085e+01
4.126277356218488279e+01,-2.547842988936307407e+01,4.120468748588574925e+01
4.077900578828764111e+01,-2.653637396106857693e+01,4.101826912719111107e+01
4.026728532952091655e+01,-2.758147872663242239e+01,4.083410731619892431e+01
3.972796297629005835e+01,-2.861302808429077160e+01,4.065232845832366593e+01
3.916140843453042919e+01,-2.963031521989748285e+01,4.047305732364505104e+01
3.856801007235420542e+01,-3.063264309135556474e+01,4.029641696127444561e+01
3.794817465390649858e+01,-3.161932490635189552e+01,4.012252861490750178e+01
3.730232706061336501e+01,-3.258968459306766619e+01,3.995151163962049168e+01
3.663091000001277564e+01,-3.354305726354223083e+01,3.978348341996751714e+01
3.593438370236798818e+01,-3.447878966937243206e+01,3.961855928943454330e+01
3.521322560527138279e+01,-3.539624064943524218e+01,3.945685245130533048e+01
3.446793002645478055e+01,-3.629478156932695754e+01,3.929847390099329374e+01
3.369900782503064818e+01,-3.717379675221750546e+01,3.914353234989256691e+01
3.290698605139628086e+01,-3.803268390082485695e+01,3.899213415080003386e+01
3.209240758604085642e+01,-3.887085451022011284e+01,3.884438322495962836e+01
3.125583076750305622e+01,-3.968773427118050989e+01,3.870038099077865468e+01
3.039782900973405688e+01,-4.048276346381360469e+01,3.856022629426464476e+01
2.951899040912835304e+01,-4.125539734118330415e+01,3.842401534123062845e+01
2.861991734149149380e+01,-4.200510650267435864e+01,3.829184163131504448e+01
2.770122604922118370e+01,-4.273137725683965016e+01,3.816379589386107085e+01
2.676354621898451214e+01,-4.343371197348159285e+01,3.803996602569972652e+01
2.580752055018087532e+01,-4.411162942472633119e+01,3.792043703087869488e+01
2.483380431448627945e+01,-4.476466511485671873e+01,3.780529096237852116e+01
2.384306490678089574e+01,-4.539237159867844440e+01,3.769460686585562570e+01
2.283598138776765296e+01,-4.599431878820069386e+01,3.758846072545091488e+01
2.181324401859547990e+01,-4.657009424742140169e+01,3.748692541170041181e+01
2.077555378780579431e+01,-4.711930347501497351e+01,3.739007063158424415e+01
1.972362193092689253e+01,-4.764157017472865618e+01,3.729796288074749100e+01
1.865816944304516056e+01,-4.813653651330233174e+01,3.721066539792569472e+01
1.757992658468730340e+01,-4.860386336573490240e+01,3.712823812160619497e+01
1.648963238135224785e+01,-4.904323054772912371e+01,3.705073764895491450e+01
1.538803411703567470e+01,-4.945433703515556090e+01,3.697821719703632226e+01
1.427588682209430715e+01,-4.983690117038548095e+01,3.691072656635333971e+01
1.315395275580100432e+01,-5.019066085535077804e+01,3.684831210673193880e+01
1.202300088394521893e+01,-5.051537373119912644e+01,3.679101668557362359e+01
1.088380635183689904e+01,-5.081081734442083331e+01,3.673887965849743864e+01
9.737149953074979436e+00,-5.107678929933371847e+01,3.669193684239179021e+01
8.583817594444644428e+00,-5.131310739682145083e+01,3.665022049089382250e+01
7.424599757309922055e+00,-5.151960975923011432e+01,3.661375927231378569e+01
6.260290955870908114e+00,-5.169615494133784495e+01,3.658257825001858521e+01
5.091689192656859930e+00,-5.184262202732071501e+01,3.655669886528880141e+01
3.919595411628281845e+00,-5.195891071364912506e+01,3.653613892265980212e+01
2.744812949262947388e+00,-5.204494137785746233e+01,3.652091257775764177e+01
1.568146984001888899e+00,-5.210065513314008001e+01,3.651103032763764844e+01
3.904039844328691111e-01,-5.212601386873582499e+01,3.650649900363230671e+01
-7.876088434106215397e-01,-5.212100027607411334e+01,3.650732176671300522e+01
-1.965084109255958333e+00,-5.208561786066375987e+01,3.651349810536918028e+01
-3.141214791924481275e+00,-5.201989093971707945e+01,3.652502383600568692e+01
-4.315194792411817915e+00,-5.192386462551053228e+01,3.654189110585847544e+01
-5.486219486336405993e+00,-5.179760479449340949e+01,3.656408839842617908e+01
-6.653486275377579418e+00,-5.164119804216576171e+01,3.659160054141376861e+01
-7.816195137325274267e+00,-5.145475162375636557e+01,3.662440871718311541e+01
-8.973549174364412906e+00,-5.123839338074143512e+01,3.666249047570272523e+01
-1.012475515921816083e+01,-5.099227165325448397e+01,3.670581974998803787e+01
-1.126902407877576273e+01,-5.071655517844721572e+01,3.675436687402142155e+01
-1.240557167483238743e+01,-5.041143297487128194e+01,3.680809860313960513e+01
-1.353361898157035448e+01,-5.007711421296003351e+01,3.686697813687430170e+01
-1.465239285941343894e+01,-4.971382807169881346e+01,3.693096514423071852e+01
-1.576112652488830257e+01,-4.932182358158254232e+01,3.700001579138599794e+01
-1.685906007612993207e+01,-4.890136945396763934e+01,3.707408277178886635e+01
-1.794544101367097610e+01,-4.845275389693559021e+01,3.715311533863991400e+01
-1.901952475615797056e+01,-4.797628441779426822e+01,3.723705933972955506e+01
-2.008057515064103171e+01,-4.747228761235222549e+01,3.732585725461060377e+01
-2.112786497708737343e+01,-4.694110894111051380e+01,3.741944823407921916e+01
-2.216067644677274018e+01,-4.638311249252546276e+01,3.751776814193731724e+01
-2.317830169420923170e+01,-4.579868073350440483e+01,3.762074959900792948e+01
-2.418004326227249479e+01,-4.518821424730559499e+01,3.772832202937303947e+01
-2.516521458019552782e+01,-4.455213145902183669e+01,3.784041170880221472e+01
-2.613314043410181498e+01,-4.389086834883607224e+01,3.795694181533887956e+01
-2.708315742975505103e+01,-4.320487815324497660e+01,3.807783248200946247e+01
-2.801461444720848348e+01,-4.249463105445622801e+01,3.820300085161917281e+01
-2.892687308704216065e+01,-4.176061385817131111e+01,3.833236113359684083e+01
-2.981930810788234254e+01,-4.100332965997527168e+01,3.846582466284990431e+01
-3.069130785490312618e+01,-4.022329750056216113e+01,3.860329996058891311e+01
-3.154227467901673876e+01,-3.942105201003182913e+01,3.874469279708026193e+01
-3.237162534646500944e+01,-3.859714304150256936e+01,3.888990625628344588e+01
-3.317879143853154034e+01,-3.775213529429031212e+01,3.903884080232919729e+01
-3.396321974110045971e+01,-3.688660792691243273e+01,3.919139434779248887e+01
-3.472437262379475698e+01,-3.600115416018213921e+01,3.934746232371352903e+01
-3.546172840843455987e+01,-3.509638087066444712e+01,3.950693775131907870e+01
-3.617478172656259261e+01,-3.417290817477328346e+01,3.966971131539462192e+01
-3.686304386579190151e+01,-3.323136900379419245e+01,3.983567143925695575e+01
-3.752604310473843441e+01,-3.227240867012412906e+01,4.000470436127621809e+01
-3.816332503630901130e+01,-3.129668442502543257e+01,4.017669421289454590e+01
-3.877445287912298966e+01,-3.030486500819738183e+01,4.035152309808790250e+01
-3.935900777685427698e+01,-2.929763018947367925e+01,4.052907117421670335e+01
-3.991658908528852834e+01,-2.827567030296027895e+01,4.070921673420969711e+01
-4.044681464689874417e+01,-2.723968577393248935e+01,4.089183629002486242e+01
-4.094932105275115219e+01,-2.619038663881601892e+01,4.107680465732991593e+01
-4.142376389156180494e+01,-2.512849205858053736e+01,4.126399504134473517e+01
-4.186981798573327040e+01,-2.405472982587943065e+01,4.145327912378630231e+01
-4.228717761420958254e+01,-2.296983586627359486e+01,4.164452715085725742e+01
-4.267555672199679861e+01,-2.187455373388107915e+01,4.183760802221688380e+01
-4.303468911620542059e+01,-2.076963410179799041e+01,4.203238938087449839e+01
-4.336432864848046620e+01,-1.965583424764033182e+01,4.222873770394281934e+01
-4.366424938369416253e+01,-1.853391753455896662e+01,4.242651839418956428e+01
-4.393424575478550764e+01,-1.740465288808354671e+01,4.262559587232437508e+01
-4.417413270364068012e+01,-1.626881426915415219e+01,4.282583366995784502e+01
-4.438374580791777646e+01,-1.512718014370136110e+01,4.302709452316876337e+01
-4.456294139372883478e+01,-1.398053294913870204e+01,4.322924046661586317e+01
-4.471159663410203677e+01,-1.282965855813283973e+01,4.343213292812911419e+01
-4.482960963315657210e+01,-1.167534574001910386e+01,4.363563282371595164e+01
-4.491689949593239106e+01,-1.051838562023168855e+01,4.383960065291726949e+01
-4.497340638382710409e+01,-9.359571138118493394e+00,4.404389659444798610e+01
