q0 (),q1,q2,q3
6.463615640425450781e-01,-7.515306452044129282e-01,5.330333574323352364e-02,1.207359608640181103e-01
6.462690495743257380e-01,-7.498723062351633217e-01,7.164025124083671370e-02,1.220471806556999300e-01
6.462154149163973349e-01,-7.477303694573637083e-01,8.992230098876383138e-02,1.233649541015154200e-01
6.462008676741620716e-01,-7.451065201813953376e-01,1.081369391872297470e-01,1.246880691307281908e-01
6.462255776423198039e-01,-7.420027697673288181e-01,1.262716670976795075e-01,1.260153107635559322e-01
6.462896769056861723e-01,-7.384214543092231242e-01,1.443140415684866784e-01,1.273454622166209083e-01
6.463932599688946290e-01,-7.343652330968289954e-01,1.622516835234454058e-01,1.286773059992819823e-01
6.465363839145717995e-01,-7.298370868557187974e-01,1.800722864072511753e-01,1.300096250001989417e-01
6.467190685895787272e-01,-7.248403157670204600e-01,1.977636245821946803e-01,1.313412035634918817e-01
6.469412968188863466e-01,-7.193785372680836510e-01,2.153135616703209243e-01,1.326708285538713838e-01
6.472030146466530853e-01,-7.134556836355546716e-01,2.327100588353466781e-01,1.339972904101305318e-01
6.475041316040520689e-01,-7.070759993524912135e-01,2.499411829986636913e-01,1.353193841864003821e-01
6.478445210033958457e-01,-7.002440382612910019e-01,2.669951149838032389e-01,1.366359105805867169e-01
6.482240202580857868e-01,-6.929646605043598973e-01,2.838601575837809698e-01,1.379456769494172841e-01
6.486424312279128745e-01,-6.852430292545916846e-01,3.005247435457963912e-01,1.392474983095445262e-01
6.490995205892182707e-01,-6.770846072378706726e-01,3.169774434678133690e-01,1.405401983241614250e-01
6.495950202294245024e-01,-6.684951530499593231e-01,3.332069736016090578e-01,1.418226102746016348e-01
6.501286276654255625e-01,-6.594807172702695786e-01,3.492022035569403160e-01,1.430935780164100390e-01
6.507000064853273313e-01,-6.500476383751574438e-01,3.649521639015446128e-01,1.443519569193837393e-01
6.513087868130165159e-01,-6.402025384535198205e-01,3.804460536517609848e-01,1.455966147910976727e-01
6.519545657950263085e-01,-6.299523187276098168e-01,3.956732476486323202e-01,1.468264327834423733e-01
6.526369081091661917e-01,-6.193041548821134334e-01,4.106233038144264658e-01,1.480403062817166049e-01
6.533553464943694378e-01,-6.082654922046758506e-01,4.252859702845948608e-01,1.492371457758318865e-01
6.541093823012064101e-01,-5.968440405411851168e-01,4.396511924102720625e-01,1.504158777132007796e-01
6.548984860625097770e-01,-5.850477690692498234e-01,4.537091196265082838e-01,1.515754453328936879e-01
6.557220980835453128e-01,-5.728849008934389087e-01,4.674501121815163862e-01,1.527148094806647094e-01
6.565796290511569655e-01,-5.603639074659678698e-01,4.808647477223105815e-01,1.538329494044622658e-01
6.574704606613164248e-01,-5.474935028366390011e-01,4.939438277322127924e-01,1.549288635300521688e-01
6.583939462644876617e-01,-5.342826377359654044e-01,5.066783838158002151e-01,1.560015702164010698e-01
6.593494115282294565e-01,-5.207404934955104370e-01,5.190596838269759816e-01,1.570501084904737665e-01
6.603361551164372845e-01,-5.068764758096047096e-01,5.310792378359482369e-01,1.580735387611225395e-01
6.613534493846338069e-01,-4.927002083426966772e-01,5.427288039310145251e-01,1.590709435117555193e-01
6.624005410907066738e-01,-4.782215261867089895e-01,5.540003938511609549e-01,1.600414279714863774e-01
6.634766521204888967e-01,-4.634504691728708048e-01,5.648862784455994657e-01,1.609841207644850669e-01
6.645809802275771672e-01,-4.483972750426006293e-01,5.753789929564909755e-01,1.618981745372610748e-01
6.657126997867748308e-01,-4.330723724821091691e-01,5.854713421212112134e-01,1.627827665636272514e-01
6.668709625605481195e-01,-4.174863740254869393e-01,5.951564050906527070e-01,1.636370993271087371e-01
6.680548984778774679e-01,-4.016500688311306355e-01,6.044275401601737485e-01,1.644604010805710559e-01
6.692636164248858544e-01,-3.855744153364540905e-01,6.132783893099345018e-01,1.652519263828629570e-01
6.704962050466247714e-01,-3.692705337959059086e-01,6.217028825514940849e-01,1.660109566122794922e-01
6.717517335593923278e-01,-3.527496987074068002e-01,6.296952420776720238e-01,1.667368004566685824e-01
6.730292525729613118e-01,-3.360233311323865824e-01,6.372499862128124803e-01,1.674287943800168710e-01
6.743277949220907175e-01,-3.191029909146824162e-01,6.443619331607292056e-01,1.680863030653679813e-01
6.756463765066966776e-01,-3.020003688036240197e-01,6.510262045477430703e-01,1.687087198339385363e-01
6.769839971400511969e-01,-2.847272784867028728e-01,6.572382287583674598e-01,1.692954670403153394e-01
6.783396414043862954e-01,-2.672956485372804947e-01,6.629937440613404842e-01,1.698459964436282443e-01
6.797122795132732875e-01,-2.497175142828522987e-01,6.682888015238411805e-01,1.703597895546097307e-01
6.811008681801524745e-01,-2.320050095994391215e-01,6.731197677118782030e-01,1.708363579584683545e-01
6.825043514923818666e-01,-2.141703586377264601e-01,6.774833271749807206e-01,1.712752436135149270e-01
6.839216617901875406e-01,-1.962258674866235175e-01,6.813764847134751168e-01,1.716760191254972923e-01
6.853517205498822484e-01,-1.781839157799521844e-01,6.847965674267720848e-01,1.720382879976119495e-01
6.867934392707371050e-01,-1.600569482520214359e-01,6.877412265412488068e-01,1.723616848561791981e-01
6.882457203648781885e-01,-1.418574662478719883e-01,6.902084390164509031e-01,1.726458756519759774e-01
6.897074580495953233e-01,-1.235980191940139195e-01,6.921965089285039285e-01,1.728905578372438301e-01
6.911775392414412078e-01,-1.052911960355009668e-01,6.937040686297614167e-01,1.730954605183943618e-01
6.926548444515097103e-01,-8.694961664521516642e-02,6.947300796838868919e-01,1.732603445844577705e-01
6.941382486812814889e-01,-6.858592321125112079e-02,6.952738335757071564e-01,1.733850028113271824e-01
6.956266223184268682e-01,-5.021277160830267539e-02,6.953349521953356982e-01,1.734692599418677372e-01
6.971188320319656739e-01,-3.184282275897437620e-02,6.949133880962222731e-01,1.735129727419768564e-01
6.986137416661779564e-01,-1.348873399093619696e-02,6.940094245269294859e-01,1.735160300326880067e-01
7.001102131326748523e-01,4.836849604146431503e-03,6.926236752366071725e-01,1.734783526984337576e-01
7.016071073000318403e-01,2.312130380398513818e-02,6.907570840542768265e-01,1.733998936715890338e-01
7.031032848803999702e-01,4.135203387541602771e-02,6.884109242422016273e-01,1.732806378934338976e-01
7.045976073125124195e-01,5.951648317461555315e-02,6.855867976237737249e-01,1.731206022516879606e-01
7.060889376405070639e-01,7.760214172188223403e-02,6.822866334864960969e-01,1.729198354947776850e-01
7.075761413879941841e-01,9.559655474510037054e-02,6.785126872608027160e-01,1.726784181230192616e-01
7.090580874268047618e-01,1.134873311860278289e-01,6.742675389756046522e-01,1.723964622569033600e-01
7.105336488398534822e-01,1.312621521635685684e-01,6.695540914916102704e-01,1.720741114826873086e-01
7.120017037775702162e-01,1.489087793882269972e-01,6.643755685136145672e-01,1.717115406755083118e-01
7.134611363073473100e-01,1.664150635219646124e-01,6.587355123831086789e-01,1.713089558002511836e-01
7.149108372554627833e-01,1.837689524777285366e-01,6.526377816527085818e-01,1.708665936904073535e-01
7.163497050409484146e-01,2.009584996529527046e-01,6.460865484440552198e-01,1.703847218051785795e-01
7.177766465008731389e-01,2.179718720913834396e-01,6.390862955909807352e-01,1.698636379650910466e-01
7.191905777065277228e-01,2.347973585676262631e-01,6.316418135698931291e-01,1.693036700664006799e-01
7.205904247699944642e-01,2.514233775888672917e-01,6.237581972194645719e-01,1.687051757745701153e-01
7.219751246406040934e-01,2.678384853082756978e-01,6.154408422518657940e-01,1.680685421971249427e-01
7.233436258907848249e-01,2.840313833446568292e-01,6.066954415579254301e-01,1.673941855361974484e-01
7.246948894908141758e-01,2.999909265029861438e-01,5.975279813087341907e-01,1.666825507210801804e-01
7.260278895720027048e-01,3.157061303905289162e-01,5.879447368563579523e-01,1.659341110211222103e-01
7.273416141778366040e-01,3.311661789233121267e-01,5.779522684364568619e-01,1.651493676393145926e-01
7.286350660026247317e-01,3.463604317177987890e-01,5.675574166757483274e-01,1.643288492869159068e-01
7.299072631171970027e-01,3.612784313626886679e-01,5.567672979073825523e-01,1.634731117394850053e-01
7.311572396812199282e-01,3.759099105658535445e-01,5.455892992974314959e-01,1.625827373746945581e-01
7.323840466416956518e-01,3.902447991714994568e-01,5.340310737858234846e-01,1.616583346923102793e-01
7.335867524172272613e-01,4.042732310427377129e-01,5.221005348451822625e-01,1.607005378167279397e-01
7.347644435676412566e-01,4.179855508048397894e-01,5.098058510611538363e-01,1.597100059824740070e-01
7.359162254485703825e-01,4.313723204445424342e-01,4.971554405379280950e-01,1.586874230030804744e-01
7.370412228506056929e-01,4.444243257608770925e-01,4.841579651327817535e-01,1.576334967237542628e-01
7.381385806226460344e-01,4.571325826630850409e-01,4.708223245235864107e-01,1.565489584582725469e-01
7.392074642790769090e-01,4.694883433113008486e-01,4.571576501133404191e-01,1.554345624105400447e-01
7.402470605904236667e-01,4.814831020957809349e-01,4.431732987758967846e-01,1.542910850812554135e-01
7.412565781571393009e-01,4.931086014505745574e-01,4.288788464471645634e-01,1.531193246601386670e-01
7.422352479661938895e-01,5.043568374976380442e-01,4.142840815661720799e-01,1.519201004041823844e-01
7.431823239301487138e-01,5.152200655175219746e-01,3.993989983704799851e-01,1.506942520023941134e-01
7.440970834084038588e-01,5.256908052428657108e-01,3.842337900505340409e-01,1.494426389275047562e-01
7.449788277103295275e-01,5.357618459710677961e-01,3.687988417676433262e-01,1.481661397751248832e-01
7.458268825799947432e-01,5.454262514926175864e-01,3.531047235403647067e-01,1.468656515908371984e-01
7.466405986622246527e-01,5.546773648316990490e-01,3.371621830041635071e-01,1.455420891857199805e-01
7.474193519497277505e-01,5.635088127958124415e-01,3.209821380493070309e-01,1.441963844407993522e-01
7.481625442110501067e-01,5.719145103312832656e-01,3.045756693420345051e-01,1.428294856009387215e-01
7.488696033991212309e-01,5.798886646816693302e-01,2.879540127341219669e-01,1.414423565586724607e-01
7.495399840401748559e-01,5.874257793462008825e-01,2.711285515660427636e-01,1.400359761285026594e-01
7.501731676028368101e-01,5.945206578355392013e-01,2.541108088689934541e-01,1.386113373121755366e-01
7.507686628471873513e-01,6.011684072222639452e-01,2.369124394711263903e-01,1.371694465554649522e-01
7.513260061536182199e-01,6.073644414836525396e-01,2.195452220133960464e-01,1.357113229969882928e-01
7.518447618313160996e-01,6.131044846344509969e-01,2.020210508804874405e-01,1.342379977095878030e-01
7.523245224062220515e-01,6.183845736474782306e-01,1.843519280523542025e-01,1.327505129348126034e-01
7.527649088883229256e-01,6.232010611600576899e-01,1.665499548819483477e-01,1.312499213110380758e-01
7.531655710181528462e-01,6.275506179644085858e-01,1.486273238047738088e-01,1.297372850957648760e-01
7.535261874923864234e-01,6.314302352802876328e-01,1.305963099859441534e-01,1.282136753826385589e-01
7.538464661684310952e-01,6.348372268083113390e-01,1.124692629104664665e-01,1.266801713137367669e-01
7.541261442479257893e-01,6.377692305625428659e-01,9.425859792251320424e-02,1.251378592876688511e-01
7.543649884390789540e-01,6.402242104810867973e-01,7.597678771947943832e-02,1.235878321640370842e-01
7.545627950977865650e-01,6.422004578135682706e-01,5.763635380665219077e-02,1.220311884648078299e-01
7.547193903474818111e-01,6.436965922845515609e-01,3.924985791834854215e-02,1.204690315731423295e-01
7.548346301776921452e-01,6.447115630320821023e-01,2.082989341139970807e-02,1.189024689302374954e-01
7.549084005212807202e-01,6.452446493207084632e-01,2.389076636878956217e-03,1.173326112307264690e-01
7.549406173103704321e-01,6.452954610284844517e-01,-1.605996170401428891e-02,1.157605716171886401e-01
7.549312265109627829e-01,6.448639389076118444e-01,-3.450458521399066281e-02,1.141874648743186199e-01
7.548802041362723259e-01,6.439503546185386673e-01,-5.293216045769709444e-02,1.126144066233017160e-01
7.547875562388162152e-01,6.425553105374824936e-01,-7.133006561779947630e-02,1.110425125169434701e-01
7.546533188813087101e-01,6.406797393375011085e-01,-8.968569914319018954e-02,1.094728974360979906e-01
7.544775580864265807e-01,6.383249033433973096e-01,-1.079864883833931422e-01,1.079066746879384919e-01
7.542603697655223538e-01,6.354923936608861679e-01,-1.262198982032493311e-01,1.063449552066111914e-01
7.540018796263778800e-01,6.321841290806208269e-01,-1.443734395719785679e-01,1.047888467568107163e-01
7.537022430601024725e-01,6.284023547578181379e-01,-1.624346781207307577e-01,1.032394531408127869e-01
7.533616450072945225e-01,6.241496406683848530e-01,-1.803912426627619081e-01,1.016978734094958342e-01
7.529802998035965977e-01,6.194288798425963138e-01,-1.982308336703947904e-01,1.001652010778809054e-01
7.525584510047915732e-01,6.142432863775313390e-01,-2.159412317029544837e-01,9.864252334571405045e-02
7.520963711915932270e-01,6.085963932296198919e-01,-2.335103057799022275e-01,9.713092032361143879e-02
7.515943617543052735e-01,6.024920497888129889e-01,-2.509260216934280918e-01,9.563146426528419675e-02
7.510527526575313528e-01,5.959344192360271908e-01,-2.681764502548056317e-01,9.414521880635251527e-02
7.504719021851289362e-01,5.889279756856753423e-01,-2.852497754688544385e-01,9.267323821025633124e-02
7.498521966656206406e-01,5.814775011152318873e-01,-3.021343026309098456e-01,9.121656662176234887e-02
7.491940501782787809e-01,5.735880820839344141e-01,-3.188184663407468977e-01,8.977623732856206129e-02
7.484979042401200822e-01,5.652651062428629691e-01,-3.352908384279675857e-01,8.835327203144890951e-02
7.477642274740523565e-01,5.565142586387893386e-01,-3.515401357834174179e-01,8.694868012355874698e-02
7.469935152584329385e-01,5.473415178143170579e-01,-3.675552280912624536e-01,8.556345797914566287e-02
7.461862893583064427e-01,5.377531517069876754e-01,-3.833251454564285954e-01,8.419858825236525846e-02
7.453430975386015067e-01,5.277557133501526998e-01,-3.988390859221719875e-01,8.285503918652367683e-02
7.444645131595796217e-01,5.173560363785612015e-01,-4.140864228726282015e-01,8.153376393424902058e-02
7.435511347548370287e-01,5.065612303417291740e-01,-4.290567123152667639e-01,8.023569988902776173e-02
7.426035855921763185e-01,4.953786758283083569e-01,-4.437397000382551360e-01,7.896176802854693033e-02
7.416225132176705870e-01,4.838160194047842477e-01,-4.581253286378305090e-01,7.771287227026921207e-02
7.406085889832534352e-01,4.718811683719740802e-01,-4.722037444108560522e-01,7.648989883966381131e-02
7.395625075581859775e-01,4.595822853429091248e-01,-4.859653041078421110e-01,7.529371565150297374e-02
7.384849864247508000e-01,4.469277826458201153e-01,-4.994005815417975613e-01,7.412517170462823435e-02
7.373767653585414639e-01,4.339263165560512392e-01,-5.125003740483835557e-01,7.298509649057974280e-02
7.362386058937224753e-01,4.205867813608569206e-01,-5.252557087929405899e-01,7.187429941647069387e-02
7.350712907736439705e-01,4.069183032611464190e-01,-5.376578489200620758e-01,7.079356924248383920e-02
7.338756233872052448e-01,3.929302341143480759e-01,-5.496982995415016227e-01,6.974367353435059758e-02
7.326524271913685826e-01,3.786321450226827201e-01,-5.613688135583069228e-01,6.872535813116822934e-02
7.314025451202376127e-01,3.640338197712356116e-01,-5.726613973131876589e-01,6.773934662889707914e-02
7.301268389811168547e-01,3.491452481203205505e-01,-5.835683160692435312e-01,6.678633987986951071e-02
7.288261888379823361e-01,3.339766189567324739e-01,-5.940820993112961856e-01,6.586701550863383048e-02
7.275014923827973767e-01,3.185383133085781804e-01,-6.041955458661862899e-01,6.498202744443937195e-02
7.261536642951187392e-01,3.028408972284705181e-01,-6.139017288385312243e-01,6.413200547066616464e-02
7.247836355904406780e-01,2.868951145499600286e-01,-6.231940003585529908e-01,6.331755479148110100e-02
7.233923529577386269e-01,2.707118795221674645e-01,-6.320659961387250503e-01,6.253925561600004457e-02
7.219807780866700497e-01,2.543022693276613122e-01,-6.405116398361099250e-01,6.179766276021747551e-02
7.205498869849111809e-01,2.376775164887083291e-01,-6.485251472173999554e-01,6.109330526695416763e-02
7.191006692860983929e-01,2.208490011670944109e-01,-6.561010301238019427e-01,6.042668604406431498e-02
7.176341275488611338e-01,2.038282433627984225e-01,-6.632341002330481849e-01,5.979828152112720563e-02
7.161512765474309372e-01,1.866268950168570862e-01,-6.699194726159531932e-01,5.920854132483871490e-02
7.146531425543246607e-01,1.692567320238340667e-01,-6.761525690850782588e-01,5.865788797330306892e-02
7.131407626155898960e-01,1.517296461593662382e-01,-6.819291213332062673e-01,5.814671658941500398e-02
7.116151838191255852e-01,1.340576369283164038e-01,-6.872451738594728132e-01,5.767539463350707107e-02
7.100774625565754450e-01,1.162528033391198035e-01,-6.920970866811504418e-01,5.724426165542789713e-02
7.085286637793082321e-01,9.832733560995710054e-02,-6.964815378292219528e-01,5.685362906619689793e-02
7.069698602489971062e-01,8.029350681244062926e-02,-7.003955256260325779e-01,5.650377992937638538e-02
7.054021317833147897e-01,6.216366445853488409e-02,-7.038363707434591721e-01,5.619496877228252751e-02
7.038265644972627744e-01,4.395022203648019099e-02,-7.068017180401825472e-01,5.592742141714535098e-02
7.022442500406593791e-01,2.566565050151631278e-02,-7.092895381768039575e-01,5.570133483231570759e-02
7.006562848323063530e-01,7.322469727237490567e-03,-7.112981290076970664e-01,5.551687700360158351e-02
6.990637692913621581e-01,-1.106676007656298699e-02,-7.128261167486373839e-01,5.537418682580391716e-02
6.974678070664486196e-01,-2.948944697367861245e-02,-7.138724569194121461e-01,5.527337401450849175e-02
6.958695042630201888e-01,-4.793297593300660520e-02,-7.144364350607597114e-01,5.521451903817586881e-02
6.942699686695218420e-01,-6.638471747587881833e-02,-7.145176672251460914e-01,5.519767307055928329e-02
6.926703089828667448e-01,-8.483203633328562088e-02,-7.141161002410427727e-01,5.522285796346648734e-02
6.910716340337643704e-01,-1.032623001070552826e-01,-7.132320117505206447e-01,5.529006623986459923e-02
6.894750520124248716e-01,-1.216628879290562182e-01,-7.118660100201361640e-01,5.539926110732240616e-02
6.878816696951713938e-01,-1.400211991124908351e-01,-7.100190335252343221e-01,5.555037649175531556e-02
6.862925916724835762e-01,-1.583246617893452890e-01,-7.076923503079552980e-01,5.574331709144531022e-02
6.847089195790041494e-01,-1.765607415280852077e-01,-7.048875571093824455e-01,5.597795845127312431e-02
6.831317513260272145e-01,-1.947169499256833358e-01,-7.016065782764238090e-01,5.625414705710407581e-02
6.815621803369933396e-01,-2.127808531680971671e-01,-6.978516644441767891e-01,5.657170045024551008e-02
6.800012947865128332e-01,-2.307400805533267596e-01,-6.936253909946785701e-01,5.693040736188087481e-02
6.784501768434294533e-01,-2.485823329712149310e-01,-6.889306562930939126e-01,5.733002786737789735e-02
6.769099019184450228e-01,-2.662953913341739032e-01,-6.837706797025530081e-01,5.777029356035129348e-02
6.753815379168113253e-01,-2.838671249530647644e-01,-6.781489993789939774e-01,5.825090774634328339e-02
6.738661444965972080e-01,-3.012854998524912009e-01,-6.720694698475244699e-01,5.877154565598091684e-02
6.723647723330350434e-01,-3.185385870198014224e-01,-6.655362593619588152e-01,5.933185467744900299e-02
6.708784623894447074e-01,-3.356145705821526604e-01,-6.585538470493417229e-01,5.993145460810983538e-02
6.694082451952279023e-01,-3.525017559060323324e-01,-6.511270198414144117e-01,6.056993792507942009e-02
6.679551401314227643e-01,-3.691885776136816233e-01,-6.432608691951240409e-01,6.124687007457180199e-02
6.665201547243022606e-01,-3.856636075109329265e-01,-6.349607876044235377e-01,6.196178977979399649e-02
6.651042839474929913e-01,-4.019155624210228872e-01,-6.262324649057533499e-01,6.271420936717508887e-02
6.637085095330881312e-01,-4.179333119190163925e-01,-6.170818843797325481e-01,6.350361511069368969e-02
6.623337992922169182e-01,-4.337058859615385842e-01,-6.075153186517351367e-01,6.432946759405649972e-02
6.609811064455337615e-01,-4.492224824065847999e-01,-5.975393253941557736e-01,6.519120209047207792e-02
6.596513689640742806e-01,-4.644724744182589515e-01,-5.871607428333116552e-01,6.608822895974941769e-02
6.583455089209256927e-01,-4.794454177513615134e-01,-5.763866850640602113e-01,6.701993406243844653e-02
6.570644318541495332e-01,-4.941310579108351142e-01,-5.652245371753411574e-01,6.798567919072354138e-02
6.558090261413821453e-01,-5.085193371811637109e-01,-5.536819501899833407e-01,6.898480251576291633e-02
6.545801623865387109e-01,-5.226004015209041453e-01,-5.417668358222444969e-01,7.001661905116041140e-02
6.533786928190314924e-01,-5.363646073176279172e-01,-5.294873610566761535e-01,7.108042113224607994e-02
6.522054507059045214e-01,-5.498025279986411551e-01,-5.168519425520271549e-01,7.217547891082584655e-02
6.510612497772856333e-01,-5.629049604929540207e-01,-5.038692408740227391e-01,7.330104086505861982e-02
6.499468836655348802e-01,-5.756629315400683122e-01,-4.905481545609686744e-01,7.445633432410106445e-02
6.488631253584735692e-01,-5.880677038412627233e-01,-4.768978140262499221e-01,7.564056600715610146e-02
6.478107266670536379e-01,-6.001107820491571321e-01,-4.629275753018993744e-01,7.685292257654885439e-02
6.467904177078304118e-01,-6.117839185914512035e-01,-4.486470136275261256e-01,7.809257120444473843e-02
6.458029064005820219e-01,-6.230791193248462756e-01,-4.340659168889958730e-01,7.935866015281747843e-02
6.448488779814137706e-01,-6.339886490152772947e-01,-4.191942789113602963e-01,8.065031936626168574e-02
6.439289945316722941e-01,-6.445050366406946951e-01,-4.040422926106310153e-01,8.196666107724148720e-02
6.430438945229879355e-01,-6.546210805127644639e-01,-3.886203430090915401e-01,8.330678042335432076e-02
6.421941923787428674e-01,-6.643298532139764179e-01,-3.729390001189344384e-01,8.466975607618210109e-02
6.413804780522638360e-01,-6.736247063467758478e-01,-3.570090116990994877e-01,8.605465088129574114e-02
6.406033166220198583e-01,-6.824992750914629092e-01,-3.408412958902780066e-01,8.746051250897035612e-02
6.398632479040921028e-01,-6.909474825697367040e-01,-3.244469337331293834e-01,8.888637411516099596e-02
6.391607860821761911e-01,-6.989635440108930009e-01,-3.078371615748373702e-01,9.033125501228321530e-02
6.384964193553629430e-01,-7.065419707178222097e-01,-2.910233633692121402e-01,9.179416134933582327e-02
6.378706096039298279e-01,-7.136775738300827898e-01,-2.740170628756111726e-01,9.327408680089556425e-02
6.372837920733669392e-01,-7.203654678814792600e-01,-2.568299157620294593e-01,9.477001326451152396e-02
6.367363750768455510e-01,-7.266010741497014314e-01,-2.394737016177680144e-01,9.628091156601592537e-02
6.362287397163250979e-01,-7.323801237957281440e-01,-2.219603158811557231e-01,9.780574217226856160e-02
6.357612396224844309e-01,-7.376986607908477822e-01,-2.043017616878573528e-01,9.934345591084225990e-02
6.353342007136469904e-01,-7.425530446292861741e-01,-1.865101416453533445e-01,1.008929946961563962e-01
6.349479209738592145e-01,-7.469399528245822539e-01,-1.685976495392291774e-01,1.024532922615580266e-01
6.346026702502648442e-01,-7.508563831880020745e-01,-1.505765619769582342e-01,1.040232748968480392e-01
6.342986900699115749e-01,-7.542996558874303092e-01,-1.324592299749055568e-01,1.056018621907462568e-01
6.340361934761040708e-01,-7.572674152853247076e-01,-1.142580704943170905e-01,1.071879677777850537e-01
6.338153648844115917e-01,-7.597576315544749548e-01,-9.598555793209688491e-02,1.087805000891196860e-01
6.336363599584223794e-01,-7.617686020704604877e-01,-7.765421557220233972e-02,1.103783631067396798e-01
6.334993055053225186e-01,-7.632989525798486996e-01,-5.927660700351757017e-02,1.119804571205645916e-01
6.334042993913635566e-01,-7.643476381433387257e-01,-4.086532751008643133e-02,1.135856794879044757e-01
6.333514104772749453e-01,-7.649139438531951107e-01,-2.243299543960508569e-02,1.151929253947655551e-01
6.333406785736517275e-01,-7.649974853244903006e-01,-3.992243556091304435e-03,1.168010886184785158e-01
6.333721144163502181e-01,-7.645982089598090115e-01,1.444428961734445932e-02,1.184090622911277979e-01
6.334456996618988978e-01,-7.637163919872403950e-01,3.286396845969212499e-02,1.200157396632590689e-01
6.335613869029200762e-01,-7.623526422716272455e-01,5.125416891126303998e-02,1.216200148673415860e-01
6.337190997035476725e-01,-7.605078978992038108e-01,6.960228712500451942e-02,1.232207836804638940e-01
6.339187326548149093e-01,-7.581834265359047587e-01,8.789574810397916826e-02,1.248169442857402223e-01
6.341601514499621839e-01,-7.553808245597869453e-01,1.061220143190878124e-01,1.264073980319070645e-01
6.344431929796111591e-01,-7.521020159681575112e-01,1.242685943011308525e-01,1.279910501905910103e-01
6.347676654467379054e-01,-7.483492510601550407e-01,1.423230512013193005e-01,1.295668107107290079e-01
6.351333485013533897e-01,-7.441251048956923908e-01,1.602730113143673307e-01,1.311335949696268710e-01
6.355399933948027158e-01,-7.394324755318077980e-01,1.781061725583263089e-01,1.326903245201409010e-01
6.359873231535666527e-01,-7.342745820376440635e-01,1.958103129053473390e-01,1.342359278334743500e-01
6.364750327724435497e-01,-7.286549622894064049e-01,2.133732987575947260e-01,1.357693410370793274e-01
6.370027894269750801e-01,-7.225774705468154258e-01,2.307830932625693499e-01,1.372895086471614123e-01
6.375702327049657114e-01,-7.160462748127145449e-01,2.480277645621433158e-01,1.387953842952865391e-01
6.381769748569321443e-01,-7.090658539776408809e-01,2.650954939696518187e-01,1.402859314485934705e-01
6.388226010653076381e-01,-7.016409947513183587e-01,2.819745840694378169e-01,1.417601241231217502e-01
6.395066697322114857e-01,-6.937767883831723603e-01,2.986534667332983450e-01,1.432169475897664690e-01
6.402287127855843529e-01,-6.854786271741180048e-01,3.151207110483384977e-01,1.446553990723801197e-01
6.409882360034755422e-01,-6.767522007820090391e-01,3.313650311507989610e-01,1.460744884375433927e-01
6.417847193562532526e-01,-6.676034923232790907e-01,3.473752939604885515e-01,1.474732388755360946e-01
6.426176173665048008e-01,-6.580387742734503664e-01,3.631405268105196149e-01,1.488506875720423672e-01
6.434863594863714509e-01,-6.480646041693176596e-01,3.786499249671186895e-01,1.502058863701340452e-01
6.443903504920607261e-01,-6.376878201157490933e-01,3.938928590343570013e-01,1.515379024220789017e-01
6.453289708952588688e-01,-6.269155361001910176e-01,4.088588822387264066e-01,1.528458188305309162e-01
6.463015773711604517e-01,-6.157551371180807198e-01,4.235377375885679418e-01,1.541287352786649134e-01
6.473075032028181575e-01,-6.042142741125116068e-01,4.379193649034457403e-01,1.553857686488269996e-01
6.483460587415057486e-01,-5.923008587316180851e-01,4.519939077086492230e-01,1.566160536292783290e-01
6.494165318827753719e-01,-5.800230579072720438e-01,4.657517199900971239e-01,1.578187433086193359e-01
6.505181885578806833e-01,-5.673892882588096320e-01,4.791833728050143293e-01,1.589930097574912826e-01
6.516502732402271736e-01,-5.544082103256192662e-01,4.922796607438504890e-01,1.601380445971559985e-01
6.528120094664986439e-01,-5.410887226325459265e-01,5.050316082390113870e-01,1.612530595545695888e-01
6.540026003721018943e-01,-5.274399555921804872e-01,5.174304757160791413e-01,1.623372870035701132e-01
6.552212292405593663e-01,-5.134712652482091855e-01,5.294677655833053276e-01,1.633899804918142462e-01
6.564670600664730404e-01,-4.991922268641154625e-01,5.411352280552714777e-01,1.644104152530993235e-01
6.577392381316680137e-01,-4.846126283616244423e-01,5.524248668067259782e-01,1.653978887047287405e-01
6.590368905941240696e-01,-4.697424636133909481e-01,5.633289444527226353e-01,1.663517209295769517e-01
6.603591270892862353e-01,-4.545919255945228832e-01,5.738399878513020802e-01,1.672712551425291350e-01
6.617050403433407668e-01,-4.391713993976394392e-01,5.839507932250864730e-01,1.681558581409788589e-01
6.630737067980373434e-01,-4.234914551162459739e-01,5.936544310982723172e-01,1.690049207390759700e-01
6.644641872466248156e-01,-4.075628406013066529e-01,6.029442510456408666e-01,1.698178581854311309e-01
6.658755274804647462e-01,-3.913964740959776090e-01,6.118138862503283981e-01,1.705941105639929289e-01
6.673067589458784310e-01,-3.750034367535478586e-01,6.202572578672351788e-01,1.713331431778258029e-01
6.687568994107752074e-01,-3.583949650437181500e-01,6.282685791890811888e-01,1.720344469155276890e-01
6.702249536406056363e-01,-3.415824430524196931e-01,6.358423596122519950e-01,1.726975386000398904e-01
6.717099140831730431e-01,-3.245773946804506593e-01,6.429734083997178384e-01,1.733219613196111120e-01
6.732107615618360130e-01,-3.073914757462788416e-01,6.496568382384479978e-01,1.739072847406938072e-01
6.747264659766214479e-01,-2.900364659984212556e-01,6.558880685888782702e-01,1.744531054025593164e-01
